"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0003678","GO:0003678","DNA helicase activity","6/360","59/18662",0.101694915254237,5.27175141242938,4.60903404196946,0.000941220372756205,0.0198832803744748,0.0167500072914838,"4175/4171/4174/4172/4173/4176",6,"Downres_DEq_MS_BDM_vs_B2"
"GO:0015175","GO:0015175","neutral L-amino acid transmembrane transporter activity","5/360","40/18662",0.125,6.47986111111111,4.86581751225002,0.000981561071945579,0.0201071298374307,0.0169385818157116,"6520/8604/8140/206358/54407",5,"Downres_DEq_MS_BDM_vs_B2"
"GO:0005536","GO:0005536","D-glucose binding","3/360","11/18662",0.272727272727273,14.1378787878788,6.11279685918355,0.00104690600452215,0.0208149546781463,0.0175348652769809,"80201/2539/3098",3,"Downres_DEq_MS_BDM_vs_B2"
"GO:0008083","GO:0008083","growth factor activity","10/360","162/18662",0.0617283950617284,3.19993141289438,3.94412086777475,0.00121996164247591,0.0228389053746058,0.0192398751287165,"27329/649/7060/4969/6320/7042/9518/650/2247/22943",10,"Downres_DEq_MS_BDM_vs_B2"
"GO:0015179","GO:0015179","L-amino acid transmembrane transporter activity","6/360","62/18662",0.0967741935483871,5.01666666666667,4.44298243348275,0.00122359551747332,0.0228389053746058,0.0192398751287165,"6520/8604/8140/9057/206358/54407",6,"Downres_DEq_MS_BDM_vs_B2"
"GO:0120020","GO:0120020","cholesterol transfer activity","4/360","25/18662",0.16,8.29422222222222,5.11835522084168,0.00125005843026689,0.0228389053746058,0.0192398751287165,"338/336/5360/57655",4,"Downres_DEq_MS_BDM_vs_B2"
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","4/360","26/18662",0.153846153846154,7.97521367521368,4.9915712026563,0.00145508702105994,0.025885232269382,0.0218061517560506,"338/1601/255738/22943",4,"Downres_DEq_MS_BDM_vs_B2"
"GO:0120013","GO:0120013","lipid transfer activity","6/360","67/18662",0.0895522388059701,4.64228855721393,4.18873697842877,0.0018328949475323,0.0313089015233544,0.026375141270842,"338/336/1201/5360/57655/21",6,"Downres_DEq_MS_BDM_vs_B2"
"GO:0019955","GO:0019955","cytokine binding","9/360","143/18662",0.0629370629370629,3.26258741258741,3.80920241411447,0.00185259772327541,0.0313089015233544,0.026375141270842,"8828/7057/3459/8829/7049/1311/4052/2247/633",9,"Downres_DEq_MS_BDM_vs_B2"
"GO:0008559","GO:0008559","ABC-type xenobiotic transporter activity","3/360","14/18662",0.214285714285714,11.1083333333333,5.30636199377192,0.00221235320820165,0.0356083516367695,0.0299970698154661,"10257/9429/21",3,"Downres_DEq_MS_BDM_vs_B2"
"GO:0043138","GO:0043138","3'-5' DNA helicase activity","3/360","14/18662",0.214285714285714,11.1083333333333,5.30636199377192,0.00221235320820165,0.0356083516367695,0.0299970698154661,"4175/4171/4174",3,"Downres_DEq_MS_BDM_vs_B2"
"GO:0048029","GO:0048029","monosaccharide binding","6/360","73/18662",0.0821917808219178,4.26073059360731,3.91487379288959,0.00283955905773819,0.0446405098379305,0.0376059106545008,"80201/2539/10584/5213/3098/78989",6,"Downres_DEq_MS_BDM_vs_B2"
"GO:0120015","GO:0120015","sterol transfer activity","4/360","32/18662",0.125,6.47986111111111,4.35118495653771,0.0031960078866418,0.0475743848634059,0.0400774559500196,"338/336/5360/57655",4,"Downres_DEq_MS_BDM_vs_B2"
"GO:0003688","GO:0003688","DNA replication origin binding","3/360","16/18662",0.1875,9.71979166666667,4.89376027877929,0.00330768652156816,0.0475743848634059,0.0400774559500196,"4171/4174/4999",3,"Downres_DEq_MS_BDM_vs_B2"
"GO:0022858","GO:0022858","alanine transmembrane transporter activity","3/360","16/18662",0.1875,9.71979166666667,4.89376027877929,0.00330768652156816,0.0475743848634059,0.0400774559500196,"6520/206358/54407",3,"Downres_DEq_MS_BDM_vs_B2"
"GO:0036041","GO:0036041","long-chain fatty acid binding","3/360","16/18662",0.1875,9.71979166666667,4.89376027877929,0.00330768652156816,0.0475743848634059,0.0400774559500196,"6809/5467/2170",3,"Downres_DEq_MS_BDM_vs_B2"
