"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0042581","GO:0042581","specific granule","13/552","160/19944",0.08125,2.93559782608696,4.1473582127944,0.000523355237536234,0.00633394031069493,0.00519823825677015,"634/567/5768/102/8560/9522/4057/3684/2040/3934/961/94103/64114",13,"Upres_DEq_MS_BD_vs_B1"
"GO:0031010","GO:0031010","ISWI-type complex","4/552","15/19944",0.266666666666667,9.63478260869565,5.6442698153656,0.000621332600845251,0.00733172468997396,0.00601711571344874,"11176/9031/51773/54108",4,"Upres_DEq_MS_BD_vs_B1"
"GO:0032994","GO:0032994","protein-lipid complex","6/552","40/19944",0.15,5.4195652173913,4.72055262311938,0.000754205984933868,0.00868256646070209,0.00712574589103115,"5360/8542/55937/3931/6291/51599",6,"Upres_DEq_MS_BD_vs_B1"
"GO:0034364","GO:0034364","high-density lipoprotein particle","5/552","27/19944",0.185185185185185,6.69082125603865,4.99227324294154,0.000777237573761237,0.00873466987655486,0.0071685069459683,"5360/8542/55937/3931/6291",5,"Upres_DEq_MS_BD_vs_B1"
"GO:0070821","GO:0070821","tertiary granule membrane","8/552","73/19944",0.10958904109589,3.95949970220369,4.27389010823822,0.000906642189695085,0.00995197938456,0.00816754775539269,"634/527/102/3684/2040/140885/961/84418",8,"Upres_DEq_MS_BD_vs_B1"
"GO:0035579","GO:0035579","specific granule membrane","9/552","91/19944",0.0989010989010989,3.57333970377449,4.15105251668864,0.000934018037296208,0.0100194662182684,0.00822293391686614,"634/102/8560/9522/3684/2040/961/94103/64114",9,"Upres_DEq_MS_BD_vs_B1"
"GO:0098637","GO:0098637","protein complex involved in cell-matrix adhesion","4/552","17/19944",0.235294117647059,8.50127877237852,5.22026185267724,0.0010367288266361,0.0108741334704942,0.00892435574741718,"3912/7148/4811/3371",4,"Upres_DEq_MS_BD_vs_B1"
"GO:0101003","GO:0101003","ficolin-1-rich granule membrane","7/552","61/19944",0.114754098360656,4.14611546685674,4.15194987025408,0.00143375498302781,0.0147115728693288,0.0120737261728658,"527/1604/3958/965/140885/10312/22875",7,"Upres_DEq_MS_BD_vs_B1"
"GO:0036019","GO:0036019","endolysosome","5/552","31/19944",0.161290322580645,5.82748948106592,4.53823852737595,0.00149347718934405,0.0149983241142637,0.0123090617173261,"7098/255738/1520/5580/5641",5,"Upres_DEq_MS_BD_vs_B1"
"GO:0000932","GO:0000932","P-body","9/552","100/19944",0.09,3.25173913043478,3.80852620424649,0.00182216205488729,0.0179179268730584,0.0147051674604939,"6737/3669/60489/10642/10644/219988/55643/85363/55337",9,"Upres_DEq_MS_BD_vs_B1"
"GO:0005839","GO:0005839","proteasome core complex","4/552","20/19944",0.2,7.22608695652174,4.69997335127496,0.00197604534289582,0.0190345592213639,0.0156215829470604,"5698/5699/5696/9491",4,"Upres_DEq_MS_BD_vs_B1"
"GO:0101002","GO:0101002","ficolin-1-rich granule","13/552","186/19944",0.0698924731182796,2.52524544179523,3.5259666445782,0.00208327991065645,0.0196661623565969,0.0161399369920332,"2495/527/2934/1604/2950/4318/3958/965/1520/140885/10312/23406/22875",13,"Upres_DEq_MS_BD_vs_B1"
"GO:0097197","GO:0097197","tetraspanin-enriched microdomain","3/552","10/19944",0.3,10.8391304347826,5.25064883152429,0.00218825707164986,0.0202521046631125,0.0166208173863189,"23555/25939/102",3,"Upres_DEq_MS_BD_vs_B1"
"GO:0072562","GO:0072562","blood microparticle","11/552","145/19944",0.0758620689655172,2.74092953523238,3.54974412259539,0.00237756425335112,0.021267862790555,0.017454445822757,"3512/3959/6386/8542/715/12/710/2934/6513/2040/51129",11,"Upres_DEq_MS_BD_vs_B1"
"GO:0035145","GO:0035145","exon-exon junction complex","4/552","21/19944",0.19047619047619,6.88198757763975,4.54998395434725,0.00238812866080385,0.021267862790555,0.017454445822757,"10921/27291/5411/26019",4,"Upres_DEq_MS_BD_vs_B1"
