"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0042470","melanosome","10/387","112/19944",0.0892857142857143,4.60132890365449,5.37635763586111,6.57700651534191e-05,0.000774675374764838,0.000546214416011212,"348/23385/7037/6520/6386/5874/2040/967/6513/6809",10,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0048770","pigment granule","10/387","112/19944",0.0892857142857143,4.60132890365449,5.37635763586111,6.57700651534191e-05,0.000774675374764838,0.000546214416011212,"348/23385/7037/6520/6386/5874/2040/967/6513/6809",10,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0071682","endocytic vesicle lumen","5/387","23/19944",0.217391304347826,11.2032355915066,6.88725041861445,6.76187874896992e-05,0.000774675374764838,0.000546214416011212,"348/4353/4057/338/3040",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0042581","specific granule","12/387","160/19944",0.075,3.86511627906977,5.11852467399158,7.02885672734088e-05,0.000774675374764838,0.000546214416011212,"306/102/4057/2040/3689/10562/6809/3934/81619/948/4317/5768",12,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0034358","plasma lipoprotein particle","6/387","37/19944",0.162162162162162,8.35700817096166,6.30084507680826,7.17632769972178e-05,0.000774675374764838,0.000546214416011212,"348/338/55937/5360/3990/3931",6,"Down_res_DEq_MS_BDM_vs_DM"
"GO:1990777","lipoprotein particle","6/387","37/19944",0.162162162162162,8.35700817096166,6.30084507680826,7.17632769972178e-05,0.000774675374764838,0.000546214416011212,"348/338/55937/5360/3990/3931",6,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0032994","protein-lipid complex","6/387","40/19944",0.15,7.73023255813953,5.99362399853561,0.00011281678046262,0.00118739661436907,0.000837219265538388,"348/338/55937/5360/3990/3931",6,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0035577","azurophil granule membrane","7/387","58/19944",0.120689655172414,6.21972734562951,5.59999586803942,0.000125858789120173,0.0012923548834047,0.000911224095812291,"8876/23385/2040/527/967/25798/566",7,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0043202","lysosomal lumen","9/387","99/19944",0.0909090909090909,4.68498942917548,5.17044474491498,0.000132153658868504,0.00129912290294043,0.000915996146091265,"375790/4958/3339/338/4969/2719/2331/2629/1515",9,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0030426","growth cone","12/387","171/19944",0.0701754385964912,3.61648306813545,4.83369573937007,0.000132689512651873,0.00129912290294043,0.000915996146091265,"4133/1627/3675/6624/4131/23767/10381/10642/6809/322/28964/1809",12,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0034364","high-density lipoprotein particle","5/387","27/19944",0.185185185185185,9.54349698535745,6.24892338713514,0.000152198794922262,0.00145626574232437,0.00102679569780091,"348/55937/5360/3990/3931",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005901","caveola","8/387","81/19944",0.0987654320987654,5.08986505885731,5.18834296483697,0.000174931965204022,0.00163658571890874,0.00115393717397741,"26509/1201/7035/8611/6714/6513/948/83483",8,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0030670","phagocytic vesicle membrane","8/387","82/19944",0.0975609756097561,5.02779353374929,5.14117334256684,0.000190614376460691,0.00174453592369459,0.00123005158265251,"306/1755/527/11151/10312/5880/245972/57192",8,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005766","primary lysosome","11/387","155/19944",0.0709677419354839,3.65731432858215,4.67193146645927,0.000227552002024252,0.00199194131746173,0.00140449419058435,"8876/23385/4353/6386/2040/527/967/6809/25798/1511/566",11,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0042582","azurophil granule","11/387","155/19944",0.0709677419354839,3.65731432858215,4.67193146645927,0.000227552002024252,0.00199194131746173,0.00140449419058435,"8876/23385/4353/6386/2040/527/967/6809/25798/1511/566",11,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005770","late endosome","17/387","326/19944",0.0521472392638037,2.68740191182765,4.3211523759132,0.00023184115096348,0.00199194131746173,0.00140449419058435,"348/26509/5874/1201/2674/10312/255738/83930/1318/653145/967/6714/54602/23555/55315/29965/57192",17,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0031902","late endosome membrane","12/387","182/19944",0.0659340659340659,3.39790442116023,4.57142631767527,0.000237566750970646,0.00200031204317284,0.0014103962899731,"26509/5874/1201/83930/1318/653145/967/54602/23555/55315/29965/57192",12,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0098637","protein complex involved in cell-matrix adhesion","4/387","17/19944",0.235294117647059,12.1258549931601,6.45559839413393,0.000271923783243645,0.00224470417148185,0.00158271428017973,"3915/3912/4811/7148",4,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0031252","cell leading edge","20/387","438/19944",0.045662100456621,2.3531910374854,4.02820595595185,0.000386907520512924,0.00313246281030656,0.00220866236406163,"7431/27329/6624/1969/10381/960/11151/6277/2195/10642/5880/8910/6714/6809/322/154796/324/28964/1809/29780",20,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0044853","plasma membrane raft","9/387","115/19944",0.0782608695652174,4.03316481294237,4.58874719713288,0.000409345698737523,0.00325159507865089,0.00229266111308801,"26509/1201/7035/8611/3689/6714/6513/948/83483",9,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0070821","tertiary granule membrane","7/387","73/19944",0.0958904109589041,4.94170117871934,4.74607803781402,0.000531918816257504,0.00414699669711869,0.00292399817124008,"102/2040/527/3689/81619/23218/84418",7,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0043025","neuronal cell body","21/387","486/19944",0.0432098765432099,2.22681596325007,3.85166105824939,0.000574468356383139,0.00439729414613275,0.00310047993301522,"6623/348/4133/6520/5792/338/4131/10381/2674/10642/3710/6252/7345/5071/7042/6240/7855/720/54407/7040/5754",21,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0045121","membrane raft","15/387","291/19944",0.0515463917525773,2.65643730520259,4.00411626671613,0.00060132341399411,0.00452066352306286,0.00318746621703645,"26509/6386/1201/7035/2040/8611/3689/1604/6714/6513/948/7046/54982/83483/9429",15,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0044217","other organism part","5/387","36/19944",0.138888888888889,7.15762273901809,5.2017577265313,0.000615927430623067,0.00454921839109318,0.00320759991571015,"727/5648/3838/732/720",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0098857","membrane microdomain","15/387","293/19944",0.0511945392491468,2.63830462735138,3.9740721681131,0.000645217499898614,0.00468338909409167,0.00330220208659545,"26509/6386/1201/7035/2040/8611/3689/1604/6714/6513/948/7046/54982/83483/9429",15,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0097197","tetraspanin-enriched microdomain","3/387","10/19944",0.3,15.4604651162791,6.43405315369885,0.000786082627516496,0.00560916586753297,0.00395495630614901,"102/81619/23555",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005769","early endosome","19/387","448/19944",0.0424107142857143,2.18563122923588,3.57038860822361,0.0012881648290281,0.00892267566538547,0.0062912727531909,"301/4241/348/27329/23385/10938/7037/4057/338/30845/1201/8829/11151/255738/399979/54982/245972/7855/6272",19,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005796","Golgi lumen","8/387","109/19944",0.073394495412844,3.78237678685726,4.09744089084968,0.00129283424130288,0.00892267566538547,0.0062912727531909,"375790/4958/3339/4969/2719/2331/79651/7040",8,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0033179","proton-transporting V-type ATPase, V0 domain","3/387","12/19944",0.25,12.8837209302326,5.79251594025369,0.00140011583320962,0.00945857179442646,0.00666912675591514,"527/10312/245972",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005581","collagen trimer","7/387","86/19944",0.0813953488372093,4.19469983775014,4.1764870717956,0.00141541573170752,0.00945857179442646,0.00666912675591514,"10584/1292/78989/1291/1293/1306/114899",7,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0030136","clathrin-coated vesicle","12/387","223/19944",0.0538116591928251,2.77317759933257,3.74575881669264,0.00143873700540023,0.00946419186364841,0.00667308940004713,"348/7037/102/338/5874/1601/527/537/57214/7855/5864/6272",12,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0046930","pore complex","4/387","26/19944",0.153846153846154,7.92844364937388,4.9727784224144,0.00148811095018393,0.00963838015426825,0.00679590749719627,"102/727/578/732",4,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0030665","clathrin-coated vesicle membrane","9/387","140/19944",0.0642857142857143,3.31295681063123,3.8632667088086,0.0016715385168816,0.0106623896304114,0.00751792442999379,"348/7037/338/1601/527/537/57214/7855/5864",9,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0098858","actin-based cell projection","12/387","231/19944",0.051948051948052,2.6771368166717,3.60659794559615,0.00193471351587027,0.0120612927192296,0.00850427440135701,"4133/3675/54825/6624/10381/960/5205/2195/10642/6286/8140/7040",12,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0031253","cell projection membrane","16/387","361/19944",0.0443213296398892,2.28409456934871,3.46346343920642,0.00195749439938251,0.0120612927192296,0.00850427440135701,"10938/3675/54825/6624/1969/30845/960/5243/6584/8910/6714/6286/948/8140/9429/324",16,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0033176","proton-transporting V-type ATPase complex","4/387","28/19944",0.142857142857143,7.36212624584718,4.73892514610604,0.00197679144329416,0.0120612927192296,0.00850427440135701,"527/10312/537/245972",4,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0002116","semaphorin receptor complex","3/387","14/19944",0.214285714285714,11.0431893687708,5.28788046706594,0.00225072034781915,0.0133458206539699,0.00940997980852484,"8829/8828/5361",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0031089","platelet dense granule lumen","3/387","14/19944",0.214285714285714,11.0431893687708,5.28788046706594,0.00225072034781915,0.0133458206539699,0.00940997980852484,"3959/7078/1893",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0009925","basal plasma membrane","14/387","300/19944",0.0466666666666667,2.40496124031008,3.4491304254569,0.00230355745113583,0.013469412318447,0.00949712282485825,"301/7037/3675/6520/960/6584/9962/4363/6513/8140/7049/10257/4070/4072",14,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0008305","integrin complex","4/387","30/19944",0.133333333333333,6.87131782945736,4.52706338978141,0.00256641883206692,0.0148008538123312,0.0104359064259967,"3679/3655/3675/3689",4,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","3/387","15/19944",0.2,10.306976744186,5.07237220310641,0.00277319390774538,0.0155668618021441,0.010976009571708,"527/10312/245972",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0034362","low-density lipoprotein particle","3/387","15/19944",0.2,10.306976744186,5.07237220310641,0.00277319390774538,0.0155668618021441,0.010976009571708,"348/338/55937",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0045178","basal part of cell","14/387","319/19944",0.0438871473354232,2.26171903477437,3.19560265357345,0.00399296374204918,0.0221189175710882,0.0155957863609123,"301/7037/3675/6520/960/6584/9962/4363/6513/8140/7049/10257/4070/4072",14,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0044306","neuron projection terminus","8/387","131/19944",0.0610687022900763,3.14716847150719,3.46837668992326,0.00408190674224375,0.0223179576426574,0.0157361271539677,"6623/23767/10590/64780/7345/5071/5864/28964",8,"Down_res_DEq_MS_BDM_vs_DM"
"GO:1904724","tertiary granule lumen","5/387","55/19944",0.0909090909090909,4.68498942917548,3.84955675117899,0.00420967477849871,0.0227214497659995,0.0160206246631125,"4057/10562/4317/4318/5768",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0030135","coated vesicle","14/387","323/19944",0.043343653250774,2.23371013031896,3.14451327418109,0.00445314877124529,0.0237313371227122,0.0167326842570443,"348/7037/2153/102/338/5874/1601/527/255738/537/57214/7855/5864/6272",14,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0042589","zymogen granule membrane","3/387","18/19944",0.166666666666667,8.5891472868217,4.53125789203447,0.00476367726269284,0.0250688515949211,0.0176757498431498,"1755/5874/6809",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0031594","neuromuscular junction","6/387","81/19944",0.0740740740740741,3.81739879414298,3.57411088198984,0.00490705428893389,0.0255045661190268,0.017982966984787,"3675/3911/43/10631/1674/5270",6,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005903","brush border","7/387","109/19944",0.0642201834862385,3.30957968850011,3.40118071033263,0.00538127658067437,0.0276282614690721,0.0194803593806184,"54825/5243/6584/3710/948/9429/54407",7,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0031526","brush border membrane","5/387","59/19944",0.0847457627118644,4.36736302719748,3.64378510792926,0.00568933850820082,0.0288579700235246,0.0203474122931215,"54825/5243/6584/948/9429",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0016323","basolateral plasma membrane","12/387","267/19944",0.0449438202247191,2.31617454925529,3.04571516529232,0.0061810294848601,0.0309787311086441,0.0218427357735658,"301/7037/3675/6520/960/9962/4363/6513/8140/7049/10257/4072",12,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0042588","zymogen granule","3/387","20/19944",0.15,7.73023255813953,4.23600448990926,0.00646711396895865,0.0320312350697834,0.022584843829676,"1755/5874/6809",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0101003","ficolin-1-rich granule membrane","5/387","61/19944",0.0819672131147541,4.22417079679756,3.54765688923043,0.00655194831191346,0.032074072550181,0.0226150480288812,"527/10312/3689/1604/23218",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0043679","axon terminus","7/387","114/19944",0.0614035087719298,3.16442268461852,3.26011375993538,0.0068482330090428,0.0331391505380117,0.0233660218820335,"6623/23767/10590/64780/5071/5864/28964",7,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0000228","nuclear chromosome","11/387","238/19944",0.046218487394958,2.38186437365644,3.01685383143542,0.00701478570806608,0.0331874576232892,0.0234000826347482,"4176/4174/4172/4175/4171/4173/10847/10592/5810/4798/10524",11,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0035580","specific granule lumen","5/387","62/19944",0.0806451612903226,4.15603900975244,3.50112633261172,0.0070158758396027,0.0331874576232892,0.0234000826347482,"4057/10562/3934/4317/5768",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0034361","very-low-density lipoprotein particle","3/387","21/19944",0.142857142857143,7.36212624584718,4.10330851886972,0.00743778285402159,0.0344099624345395,0.0242620562733845,"348/338/55937",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0034385","triglyceride-rich plasma lipoprotein particle","3/387","21/19944",0.142857142857143,7.36212624584718,4.10330851886972,0.00743778285402159,0.0344099624345395,0.0242620562733845,"348/338/55937",3,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005795","Golgi stack","8/387","152/19944",0.0526315789473684,2.71236230110159,2.98107031579794,0.00976915206879853,0.0447044893583063,0.0315206050732401,"55959/5874/1201/27032/80146/2528/6272/8720",8,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005771","multivesicular body","5/387","68/19944",0.0735294117647059,3.78932968536252,3.24107753338492,0.010289508811105,0.0460838639305871,0.0324931857192788,"348/5874/2674/967/54602",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0016328","lateral plasma membrane","5/387","68/19944",0.0735294117647059,3.78932968536252,3.24107753338492,0.010289508811105,0.0460838639305871,0.0324931857192788,"301/4363/4070/4072/324",5,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0101002","ficolin-1-rich granule","9/387","186/19944",0.0483870967741935,2.49362340585146,2.87889417798052,0.0106569443241023,0.0472270901099691,0.0332992609351451,"23406/2950/527/10312/3689/1675/1604/4318/23218",9,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0043195","terminal bouton","4/387","45/19944",0.0888888888888889,4.58087855297158,3.38282734166278,0.0111163211847198,0.0487497001954902,0.0343728352422258,"10590/64780/5071/5864",4,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005798","Golgi-associated vesicle","6/387","97/19944",0.0618556701030928,3.18772476624311,3.03830049806611,0.0115612765914148,0.0496663004590369,0.0350191192135227,"102/5874/9445/54503/26511/6272",6,"Down_res_DEq_MS_BDM_vs_DM"
"GO:0005902","microvillus","6/387","97/19944",0.0618556701030928,3.18772476624311,3.03830049806611,0.0115612765914148,0.0496663004590369,0.0350191192135227,"54825/6624/960/6286/8140/7040",6,"Down_res_DEq_MS_BDM_vs_DM"
