"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0045335","GO:0045335","phagocytic vesicle","12/364","148/19944",0.0810810810810811,4.44253044253044,5.73138413634033,1.79729231455751e-05,0.000388414839090485,0.000268017274977875,"306/7431/9114/2934/10312/1755/527/11151/7097/90809/57192/245972",12,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0030427","GO:0030427","site of polarized growth","13/364","176/19944",0.0738636363636364,4.04707792207792,5.53602599697977,2.19794357763796e-05,0.000450000027211139,0.000310512804597052,"3675/1627/23406/6624/4131/4133/55361/6809/10381/23767/3800/10642/1809",13,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0005581","GO:0005581","collagen trimer","9/364","86/19944",0.104651162790698,5.7339637107079,5.9985459444876,2.71719178847993e-05,0.000528493802859347,0.000364675740032833,"1303/1291/10584/1293/78989/1306/1292/114899/1282",9,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0034774","GO:0034774","secretory granule lumen","18/364","327/19944",0.055045871559633,3.01602984171792,5.01180458789351,3.52019931626592e-05,0.000652075016203544,0.000449950288545268,"7057/5054/23406/4758/2934/6282/5768/2950/83706/114790/7042/3934/7078/2162/566/6590/6278/1675",18,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0031091","GO:0031091","platelet alpha granule","9/364","91/19944",0.0989010989010989,5.4189107595701,5.76053007824057,4.2754801243029e-05,0.000723124361813306,0.000498976355736417,"7057/5054/5768/83706/928/7042/2162/5270/1675",9,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","18/364","332/19944",0.0542168674698795,2.97060770554746,4.93682654896614,4.29053276564019e-05,0.000723124361813306,0.000498976355736417,"7057/5054/23406/4758/2934/6282/5768/2950/83706/114790/7042/3934/7078/2162/566/6590/6278/1675",18,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0031983","GO:0031983","vesicle lumen","18/364","333/19944",0.0540540540540541,2.96168696168696,4.92199927267129,4.46143565129032e-05,0.000723124361813306,0.000498976355736417,"7057/5054/23406/4758/2934/6282/5768/2950/83706/114790/7042/3934/7078/2162/566/6590/6278/1675",18,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0033179","GO:0033179","proton-transporting V-type ATPase, V0 domain","4/364","12/19944",0.333333333333333,18.2637362637363,8.15623197439656,4.81133409157701e-05,0.000748643584649383,0.000516585344569321,"9114/10312/527/245972",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0150034","GO:0150034","distal axon","16/364","280/19944",0.0571428571428571,3.1309262166405,4.89610911700643,6.13263738210675e-05,0.000917536900630587,0.000633126531351102,"6623/3675/1627/3673/6624/4131/64780/9114/4133/6809/10590/10381/23767/3800/10642/1809",16,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0035577","GO:0035577","azurophil granule membrane","7/364","58/19944",0.120689655172414,6.61273209549072,5.83652278267939,8.60075670350327e-05,0.00123914605839362,0.000855045988067576,"8876/2040/527/967/79888/566/1088",7,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","4/364","15/19944",0.266666666666667,14.610989010989,7.19005399847833,0.00012703896979732,0.0017649342589699,0.001217854785651,"9114/10312/527/245972",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","5/364","28/19944",0.178571428571429,9.78414442700157,6.34186535651418,0.00013702919864702,0.00183808131978244,0.0012683283359343,"9114/537/10312/527/245972",5,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0031252","GO:0031252","cell leading edge","20/364","438/19944",0.045662100456621,2.50188167996387,4.33339479963178,0.000174431008427939,0.00222203420968941,0.00153326673919848,"7431/27329/6624/1969/6809/2934/10381/6282/960/23396/29780/11151/6277/10642/79574/5311/1809/7016/5420/154796",20,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0042581","GO:0042581","specific granule","11/364","160/19944",0.06875,3.7668956043956,4.79110077474172,0.00017707727635057,0.00222203420968941,0.00153326673919848,"306/102/4758/2040/6809/5768/3934/81619/6590/683/1088",11,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0098637","GO:0098637","protein complex involved in cell-matrix adhesion","4/364","17/19944",0.235294117647059,12.8920491273432,6.68805425685325,0.000215193592916395,0.00254846722429412,0.00175851479419565,"3915/4811/3912/7148",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0031093","GO:0031093","platelet alpha granule lumen","7/364","67/19944",0.104477611940299,5.72445464982778,5.2814510593681,0.000216193877639347,0.00254846722429412,0.00175851479419565,"7057/5054/5768/83706/7042/2162/1675",7,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0042383","GO:0042383","sarcolemma","10/364","139/19944",0.0719424460431655,3.94181358210135,4.74542067644992,0.000240221544324551,0.00274841708065443,0.00189648587624646,"301/3880/653145/2318/493/1291/1293/1292/54407/633",10,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0030426","GO:0030426","growth cone","11/364","171/19944",0.064327485380117,3.52458068247542,4.52054315443041,0.000315337904428006,0.00350475556635698,0.00241838092117719,"3675/1627/6624/4131/4133/6809/10381/23767/3800/10642/1809",11,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0030139","GO:0030139","endocytic vesicle","17/364","361/19944",0.0470914127423823,2.58019542784086,4.13108739323357,0.000371892364015531,0.00401850360005671,0.00277288166151931,"306/7431/7037/10938/9114/30845/2934/10312/1755/527/928/11151/7097/90809/57192/245972/154796",17,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0031674","GO:0031674","I band","10/364","150/19944",0.0666666666666667,3.65274725274725,4.44645921093773,0.000442216889534805,0.00464925324402809,0.00320811683730798,"3880/9531/2318/493/10398/1410/27063/29780/26287/91624",10,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0030666","GO:0030666","endocytic vesicle membrane","12/364","208/19944",0.0576923076923077,3.16103127641589,4.2717196685221,0.000460996865857701,0.00471915212680647,0.00325634905245745,"306/7037/9114/10312/1755/527/928/11151/7097/90809/57192/245972",12,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0042827","GO:0042827","platelet dense granule","4/364","21/19944",0.19047619047619,10.436420722135,5.8990104869925,0.000510808498528188,0.00495622294976201,0.00341993465617457,"5874/967/10257/7078",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0034358","GO:0034358","plasma lipoprotein particle","5/364","37/19944",0.135135135135135,7.40421740421741,5.31622817796431,0.000531254857161586,0.00495622294976201,0.00341993465617457,"336/5360/55937/3931/4023",5,"Downres_DEq_MS_BDM_vs_BM2"
"GO:1990777","GO:1990777","lipoprotein particle","5/364","37/19944",0.135135135135135,7.40421740421741,5.31622817796431,0.000531254857161586,0.00495622294976201,0.00341993465617457,"336/5360/55937/3931/4023",5,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0031902","GO:0031902","late endosome membrane","11/364","182/19944",0.0604395604395604,3.31155657529284,4.27134220014833,0.000535119187377903,0.00495622294976201,0.00341993465617457,"653145/5874/26509/967/1201/55315/29965/90809/57192/3140/21",11,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0005766","GO:0005766","primary lysosome","10/364","155/19944",0.0645161290322581,3.53491669620702,4.31973603631496,0.000572377458596201,0.0050603370771346,0.00349177636224955,"8876/2040/6809/527/967/114790/79888/566/6278/1088",10,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0042582","GO:0042582","azurophil granule","10/364","155/19944",0.0645161290322581,3.53491669620702,4.31973603631496,0.000572377458596201,0.0050603370771346,0.00349177636224955,"8876/2040/6809/527/967/114790/79888/566/6278/1088",10,"Downres_DEq_MS_BDM_vs_BM2"
