"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3BM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D3BM"
-1.02270102375,10.063211798125,-16.100708318408,7.03954851055281e-07,1.14548946709362e-05,6.26908567797587,"TRI22_HUMAN",15,16.2629804020364,3.52666460749784e-07,5.6513794632318e-06,1.02270102375,"Up in D8C",5.24784553091573,"TRIM22","TRI22_HUMAN",-1.02270102375
-0.65379596,11.221104265,-17.4178089405193,4.06270488488918e-07,7.6098976610513e-06,6.88170816309194,"NSUN4_HUMAN",13,16.212051917598,3.60957899165382e-07,5.77327159784631e-06,0.65379596,"Up in D8C",5.23857801106686,"NSUN4","NSUN4_HUMAN",-0.65379596
-0.658298014750001,9.972026347625,-16.8613767384932,5.09906789005455e-07,9.02942084984659e-06,6.62868081540583,"MICU2_HUMAN",14,16.1890866853699,3.64768541577575e-07,5.82317052454049e-06,0.658298014750001,"Up in D8C",5.23484049191454,"MICU2","MICU2_HUMAN",-0.658298014750001
-0.673229932499998,11.43073046125,-17.254038627118,4.34050596337337e-07,8.0057165788346e-06,6.80807977327234,"TXND9_HUMAN",13,16.171536141092,3.67711325269551e-07,5.85905247768818e-06,0.673229932499998,"Up in D8C",5.23217261213614,"TXNDC9","TXND9_HUMAN",-0.673229932499998
0.65006303925,10.127789497875,16.2504441503345,6.59908176337263e-07,1.09711361308615e-05,6.34117538571038,"NAGS_HUMAN",16,-16.1624303390092,3.69248685661252e-07,5.87244749328055e-06,-0.65006303925,"Up in D3BM",5.23118085764622,"NAGS","NAGS_HUMAN",0.65006303925
0.785259487500001,10.78017747375,15.4181970674034,9.52093723403406e-07,1.41790763910982e-05,5.93194733753997,"AT2L1_HUMAN",25,-16.1487891526934,3.71565356399697e-07,5.88123399683695e-06,-0.785259487500001,"Up in D3BM",5.23053154096637,"ETNPPL","AT2L1_HUMAN",0.785259487500001
0.416207795,12.3269660475,15.8443477188857,7.87354103228812e-07,1.2381730850962e-05,6.1441208299171,"DCPS_HUMAN",19,-16.1477312987287,3.71745694824153e-07,5.88123399683695e-06,-0.416207795,"Non-significant",5.23053154096637,"DCPS","DCPS_HUMAN",0.416207795
-0.8672232625,9.4736418725,-16.11146557598,7.00681364718904e-07,1.14236812828156e-05,6.2742866257078,"PLPL4_HUMAN",15,16.1468595621522,3.71894378967148e-07,5.88123399683695e-06,0.8672232625,"Up in D8C",5.23053154096637,"PNPLA4","PLPL4_HUMAN",-0.8672232625
-0.30040002,12.3482748275,-13.3860484476019,2.53738643284849e-06,3.01234228767323e-05,4.8351072884281,"P3H1_HUMAN",32,16.1295386252698,3.7486260760038e-07,5.91707288289064e-06,0.30040002,"Non-significant",5.22789308131581,"P3H1","P3H1_HUMAN",-0.30040002
-0.385396242499997,12.00467598375,-14.684660464432,1.33629009308312e-06,1.85256401226934e-05,5.55300310707541,"4F2_HUMAN",25,16.1095082237864,3.78328524213624e-07,5.96061893569465e-06,0.385396242499997,"Non-significant",5.2247086418704,"SLC3A2","4F2_HUMAN",-0.385396242499997
1.06726122,11.74310398,25.0368548835718,3.15276818280739e-08,1.31557836697443e-06,9.70162766990944,"HPTR_HUMAN",5,-16.0963527926952,3.80624511531886e-07,5.98560449198185e-06,-1.06726122,"Up in D3BM",5.22289198322329,"HPR","HPTR_HUMAN",1.06726122
0.543880702500001,11.30049645875,14.7618846372914,1.28848232083125e-06,1.79514338550192e-05,5.59375029746562,"XPOT_HUMAN",33,-16.0721867281518,3.84883238697139e-07,6.03914069002543e-06,-0.543880702500001,"Up in D3BM",5.21902485279109,"XPOT","XPOT_HUMAN",0.543880702500001
-0.710814477500001,14.03354120375,-15.4273611238834,9.48162426363625e-07,1.41790763910982e-05,5.93656986485634,"VASP_HUMAN",22,16.0689268610522,3.85461821240204e-07,6.03914069002543e-06,0.710814477500001,"Up in D8C",5.21902485279109,"VASP","VASP_HUMAN",-0.710814477500001
7.41437458825,10.696291088375,15.6783681498718,8.47330701030237e-07,1.2985728143607e-05,6.06215261989687,"DKK1_HUMAN",5,-16.0625853963301,3.86590159064539e-07,6.04558154128942e-06,-7.41437458825,"Up in D3BM",5.21856191680067,"DKK1","DKK1_HUMAN",7.41437458825
-0.547826047499999,14.03202879375,-15.2224510880116,1.0406551333374e-06,1.50716187609981e-05,5.83256536740456,"KCC2B_HUMAN",23,16.0509370142815,3.88672479388888e-07,6.06688949772025e-06,0.547826047499999,"Up in D8C",5.21703391522035,"CAMK2B","KCC2B_HUMAN",-0.547826047499999
-0.923463579999996,12.26795876,-16.3215737521894,6.40087965967743e-07,1.08122273850543e-05,6.37519200057806,"PAWR_HUMAN",13,16.0454568853731,3.89656507918848e-07,6.07100684888719e-06,0.923463579999996,"Up in D8C",5.21673927718598,"PAWR","PAWR_HUMAN",-0.923463579999996
0.5581092825,13.60012841125,15.7683894904465,8.14181536795723e-07,1.2661874859135e-05,6.10671395251097,"CYBP_HUMAN",18,-15.977233127672,4.02145221935425e-07,6.25402596991457e-06,-0.5581092825,"Up in D3BM",5.20384031967652,"CACYBP","CYBP_HUMAN",0.5581092825
-0.602760315000001,16.8885426525,-14.6019485030219,1.38974356882569e-06,1.9075219322794e-05,5.50913025254203,"ACTN1_HUMAN",47,15.9468351833755,4.07854662863291e-07,6.33113619387602e-06,0.602760315000001,"Up in D8C",5.19851834393981,"ACTN1","ACTN1_HUMAN",-0.602760315000001
0.448882342500001,13.43350923125,14.17090751928,1.71080997125222e-06,2.20886597673971e-05,5.27654861682,"A0AAG2UXZ5_HUMAN",37,-15.9128370953014,4.14348895928101e-07,6.42012287459184e-06,-0.448882342500001,"Non-significant",5.19245665989898,"COL18A1","A0AAG2UXZ5_HUMAN",0.448882342500001
0.404561995,10.2895813,13.9493042971454,1.9081739585252e-06,2.42594242781432e-05,5.15432017749613,"DDX27_HUMAN",35,-15.8602406704726,4.24626871236063e-07,6.55940327999038e-06,-0.404561995,"Non-significant",5.18313566733087,"DDX27","DDX27_HUMAN",0.404561995
-0.36918378,11.9051352725,-13.3458799655813,2.59058504954383e-06,3.05655164070908e-05,4.81185767998826,"HERC4_HUMAN",49,15.8588912804735,4.24894316155505e-07,6.55940327999038e-06,0.36918378,"Non-significant",5.18313566733087,"HERC4","HERC4_HUMAN",-0.36918378
-0.736473084999998,14.19440627,-15.5994903376649,8.77641302039247e-07,1.33772848732167e-05,6.02290147205335,"EF1A2_HUMAN",17,15.8080570816238,4.35109268137448e-07,6.70481905142697e-06,0.736473084999998,"Up in D8C",5.17361293832352,"EEF1A2","EF1A2_HUMAN",-0.736473084999998
0.857856509999998,14.499518275,15.3506435354629,9.81651787762069e-07,1.45163910860465e-05,5.89778924612669,"ZA2G_HUMAN",19,-15.7860967843635,4.39607573211254e-07,6.76177415072566e-06,-0.857856509999998,"Up in D3BM",5.1699393391502,"AZGP1","ZA2G_HUMAN",0.857856509999998
0.796203135000003,18.136820555,14.8615296784833,1.22963843820385e-06,1.7303209341603e-05,5.64602452081883,"HPT_HUMAN",37,-15.7612016691592,4.44770604032156e-07,6.82872754351009e-06,-0.796203135000003,"Up in D3BM",5.16566021466637,"HP","HPT_HUMAN",0.796203135000003
0.870191095000001,14.7409546375,15.085696199866,1.10808522808236e-06,1.59386525384065e-05,5.76239391627207,"RL4_HUMAN",25,-15.7451330186459,4.48139416524303e-07,6.86794025796973e-06,-0.870191095000001,"Up in D3BM",5.16317349128441,"RPL4","RL4_HUMAN",0.870191095000001
-1.5615183115,8.2332476975,-15.3913975620859,9.63697158213807e-07,1.43010622299017e-05,5.91841377774695,"CCD9B_HUMAN",15,15.7401924953411,4.491809814785e-07,6.87126904211991e-06,1.5615183115,"Up in D8C",5.16296304647866,"CCDC9B","CCD9B_HUMAN",-1.5615183115
-0.816479447499999,12.54319894375,-14.8791581702444,1.21954912713907e-06,1.72187262858546e-05,5.65523720350793,"BAG3_HUMAN",35,15.7363780664009,4.49987010469829e-07,6.87126904211991e-06,0.816479447499999,"Up in D8C",5.16296304647866,"BAG3","BAG3_HUMAN",-0.816479447499999
-0.556769374999998,14.1530113225,-14.9396479044149,1.18563716889351e-06,1.68528426586903e-05,5.68676913505108,"FUCO_HUMAN",23,15.7283928115316,4.51679667132546e-07,6.8714535605504e-06,0.556769374999998,"Up in D8C",5.16295138425735,"FUCA1","FUCO_HUMAN",-0.556769374999998
-0.338508129999997,11.7120566375,-13.8068865608662,2.04863699539941e-06,2.55065897108148e-05,5.07478385021078,"PYRG2_HUMAN",28,15.7242040946748,4.52570432072962e-07,6.8714535605504e-06,0.338508129999997,"Non-significant",5.16295138425735,"CTPS2","PYRG2_HUMAN",-0.338508129999997
0.560860637499999,17.21278142875,14.6735143672582,1.34335539866661e-06,1.85625289432146e-05,5.54710481056944,"PDIA6_HUMAN",28,-15.7236261621059,4.52693489654739e-07,6.8714535605504e-06,-0.560860637499999,"Up in D3BM",5.16295138425735,"PDIA6","PDIA6_HUMAN",0.560860637499999
-0.879937652499995,13.47073054375,-21.3424287668066,9.7398240617511e-08,2.81154030878425e-06,8.46441841839274,"VAMP8_HUMAN",7,15.720968064405,4.53259957250685e-07,6.8714535605504e-06,0.879937652499995,"Up in D8C",5.16295138425735,"VAMP8","VAMP8_HUMAN",-0.879937652499995
0.495996000000002,16.52568698,14.31971675477,1.59129355704383e-06,2.09430303380609e-05,5.35760266007984,"A1AT_HUMAN",33,-15.710103506281,4.5558363249409e-07,6.89428085869423e-06,-0.495996000000002,"Non-significant",5.1615110283118,"SERPINA1","A1AT_HUMAN",0.495996000000002
0.623523949999999,11.1343272925,14.5169618835497,1.4472115458001e-06,1.95533128656415e-05,5.46380054526037,"HTSF1_HUMAN",40,-15.6977623110072,4.58239441960677e-07,6.92204347004757e-06,-0.623523949999999,"Up in D3BM",5.15976567768816,"HTATSF1","HTSF1_HUMAN",0.623523949999999
0.4655489925,15.90156292875,14.4566677172942,1.48961991372218e-06,2.00168849176947e-05,5.43148589348359,"ERP44_HUMAN",27,-15.680720326036,4.61935611202957e-07,6.96539403726248e-06,-0.4655489925,"Non-significant",5.15705431019935,"ERP44","ERP44_HUMAN",0.4655489925
-0.606897349999999,11.2520711425,-14.7837919990929,1.27527584036516e-06,1.7826368256116e-05,5.60527218614652,"TRI47_HUMAN",26,15.6698375927886,4.64313515173826e-07,6.98874753464318e-06,0.606897349999999,"Up in D8C",5.15560064793535,"TRIM47","TRI47_HUMAN",-0.606897349999999
0.551259752500005,13.78678572125,14.3179519631391,1.5926542231222e-06,2.09430303380609e-05,5.3566461527337,"GYS2_HUMAN",38,-15.636429880047,4.71699873798589e-07,7.08726958333032e-06,-0.551259752500005,"Up in D3BM",5.14952104736745,"GYS2","GYS2_HUMAN",0.551259752500005
-0.490369794999998,12.1515269275,-15.4709474191295,9.29714974116689e-07,1.40189043234876e-05,5.9585190797689,"IGSF8_HUMAN",18,15.6100728222932,4.7762094116892e-07,7.16346425820788e-06,0.490369794999998,"Non-significant",5.14487690166224,"IGSF8","IGSF8_HUMAN",-0.490369794999998
0.495774507499997,14.00993597375,14.8432292196078,1.24021276196873e-06,1.74229222843907e-05,5.63644947599562,"ICAM1_HUMAN",22,-15.6062244204512,4.78492471788654e-07,7.16378871173458e-06,-0.495774507499997,"Non-significant",5.14485723168411,"ICAM1","ICAM1_HUMAN",0.495774507499997
0.532104255,11.5153104075,14.3320324893915,1.58183471016552e-06,2.0898565473331e-05,5.36427456940941,"CDHR2_HUMAN",33,-15.5905396334177,4.82063137890409e-07,7.20015855802407e-06,-0.532104255,"Up in D3BM",5.14265793966363,"CDHR2","CDHR2_HUMAN",0.532104255
0.524868489999999,13.95071745,15.6357549887689,8.63555365783569e-07,1.32103596700358e-05,6.04097148594217,"STEA3_HUMAN",17,-15.5880609648629,4.82630156042662e-07,7.20015855802407e-06,-0.524868489999999,"Up in D3BM",5.14265793966363,"STEAP3","STEA3_HUMAN",0.524868489999999
-0.437235834999999,10.901165485,-13.7400237870643,2.11860531298148e-06,2.61460090528856e-05,5.03717247400083,"SH319_HUMAN",41,15.5357619502503,4.94771198058768e-07,7.36824457321088e-06,0.437235834999999,"Non-significant",5.13263596709011,"SH3D19","SH319_HUMAN",-0.437235834999999
3.51122140925,8.007150411625,15.1120736845544,1.09470181591278e-06,1.58072549892451e-05,5.7759766273089,"TENX_HUMAN",11,-15.499734117141,5.03335322419065e-07,7.47920307263583e-06,-3.51122140925,"Up in D3BM",5.12614467480867,"TNXB","TENX_HUMAN",3.51122140925
-0.235345840000001,12.992498635,-12.3832587097292,4.33753868369438e-06,4.4695737854352e-05,4.23400173873565,"MAOM_HUMAN",29,15.4969810305902,5.03996600457605e-07,7.47920307263583e-06,0.235345840000001,"Non-significant",5.12614467480867,"ME2","MAOM_HUMAN",-0.235345840000001
0.530001639999998,12.3397424225,14.1880392153011,1.69654410491817e-06,2.19999772586298e-05,5.2859214675184,"BAIP2_HUMAN",35,-15.4808798205981,5.07883712031442e-07,7.5235818850794e-06,-0.530001639999998,"Up in D3BM",5.12357534789683,"BAIAP2","BAIP2_HUMAN",0.530001639999998
0.926801202500002,16.66793036375,15.9407132175169,7.547527744408e-07,1.20034172372858e-05,6.19132578623135,"ADH1A_HUMAN",12,-15.4772186439204,5.08772294992912e-07,7.5235818850794e-06,-0.926801202500002,"Up in D3BM",5.12357534789683,"ADH1A","ADH1A_HUMAN",0.926801202500002
0.4577355425,14.62755370125,17.2823188258588,4.29102882216014e-07,7.94924877845886e-06,6.82084357240825,"SCRB1_HUMAN",14,-15.4346735091342,5.19227791700501e-07,7.66474790935819e-06,-0.4577355425,"Non-significant",5.11550212435495,"SCARB1","SCRB1_HUMAN",0.4577355425
-1.085045695,8.58137375125,-14.9504714318086,1.17968289921567e-06,1.67990065577886e-05,5.69239815499783,"F1711_HUMAN",20,15.424899430951,5.21663874076345e-07,7.68724614438725e-06,1.085045695,"Up in D8C",5.11422921266851,"FAM171A1","F1711_HUMAN",-1.085045695
-0.575319289999999,11.8856821075,-14.516495357407,1.44753437277973e-06,1.95533128656415e-05,5.4635510071004,"NEMO_HUMAN",26,15.4185142000901,5.23262284006004e-07,7.69734344133789e-06,0.575319289999999,"Up in D8C",5.11365913558547,"IKBKG","NEMO_HUMAN",-0.575319289999999
2.00999284,14.7032166725,27.889716965114,1.46780567309003e-08,7.83046456865563e-07,10.5314554036429,"SAA1_HUMAN",1,-15.4036031244347,5.27016518552325e-07,7.73906312696436e-06,-2.00999284,"Up in D3BM",5.11131161081795,"SAA1","SAA1_HUMAN",2.00999284
-0.27370024,16.5783236025,-12.6925194144628,3.661196605909e-06,3.91130876948124e-05,4.42411468811417,"STBD1_HUMAN",31,15.3986131971058,5.28279633756058e-07,7.74412005726924e-06,0.27370024,"Non-significant",5.11102792277025,"STBD1","STBD1_HUMAN",-0.27370024
0.434739584999997,13.224810125,13.9398445592614,1.91715724667637e-06,2.42638414898425e-05,5.14906127699238,"CFAB_HUMAN",30,-15.376706137358,5.33865582718281e-07,7.81241839710485e-06,-0.434739584999997,"Non-significant",5.1072145059515,"CFB","CFAB_HUMAN",0.434739584999997
-0.462737085000001,12.686118365,-14.4531348831759,1.49214819555157e-06,2.00168849176947e-05,5.42958845010257,"GRSF1_HUMAN",23,15.3327547828631,5.45274531463648e-07,7.95790586682262e-06,0.462737085000001,"Non-significant",5.09920120238004,"GRSF1","GRSF1_HUMAN",-0.462737085000001
0.5776035775,13.88547813875,14.950154674787,1.17985667127902e-06,1.67990065577886e-05,5.69223347442077,"IC1_HUMAN",19,-15.3311519492866,5.45695763557181e-07,7.95790586682262e-06,-0.5776035775,"Up in D3BM",5.09920120238004,"SERPING1","IC1_HUMAN",0.5776035775
-0.350278379749998,10.082267762625,-13.0259511897033,3.06255617466279e-06,3.44190479949769e-05,4.6242832840608,"APAF_HUMAN",40,15.3237436876986,5.47647463210339e-07,7.97257420967176e-06,0.350278379749998,"Non-significant",5.09840142960135,"APAF1","APAF_HUMAN",-0.350278379749998
-0.482273342499997,13.20607531125,-13.8367694397992,2.01821716444271e-06,2.52307903197578e-05,5.09153731743358,"ESYT2_HUMAN",38,15.3180107153133,5.49163213418057e-07,7.9808564239669e-06,0.482273342499997,"Non-significant",5.09795050210217,"ESYT2","ESYT2_HUMAN",-0.482273342499997
-0.371230839999999,11.135064005,-12.7636379380401,3.52312133897045e-06,3.79749229746571e-05,4.46722015299822,"DOCK7_HUMAN",81,15.3076075110044,5.5192583240549e-07,8.00719938269513e-06,0.371230839999999,"Non-significant",5.09651935723953,"DOCK7","DOCK7_HUMAN",-0.371230839999999
-0.625601292500001,10.83366680125,-14.3525656763023,1.56620622646863e-06,2.07571576775222e-05,5.37538595158473,"SUN1_HUMAN",30,15.301076459419,5.53668190751813e-07,8.01867556674748e-06,0.625601292500001,"Up in D8C",5.09589735759521,"SUN1","SUN1_HUMAN",-0.625601292500001
-0.3746562,11.5174942025,-14.3256437409605,1.58673346329925e-06,2.09304794399834e-05,5.36081422535506,"ADAM9_HUMAN",22,15.2553999427415,5.66028654558865e-07,8.18362869515724e-06,0.3746562,"Non-significant",5.08705408351174,"ADAM9","ADAM9_HUMAN",-0.3746562
-0.41508031,16.041892885,-13.6617439480247,2.20399258822834e-06,2.69238456901111e-05,4.99291658632137,"ANXA7_HUMAN",32,15.2433303774207,5.69346557203349e-07,8.21750364840244e-06,0.41508031,"Non-significant",5.08526009442849,"ANXA7","ANXA7_HUMAN",-0.41508031
0.595399856749999,9.062380552375,14.656843783515,1.35400190236793e-06,1.8679021333976e-05,5.53827498908501,"LPIN3_HUMAN",21,-15.2347056349341,5.71730921221061e-07,8.23781185465354e-06,-0.595399856749999,"Up in D3BM",5.08418813122141,"LPIN3","LPIN3_HUMAN",0.595399856749999
0.3314900425,16.30040192625,13.9992671350869,1.86151313969175e-06,2.37378127904112e-05,5.18203931897887,"PBLD_HUMAN",23,-15.2260078316487,5.74146894246981e-07,8.2585054123e-06,-0.3314900425,"Non-significant",5.08309854225857,"PBLD","PBLD_HUMAN",0.3314900425
-0.347419022499997,11.26526606125,-13.9079816061084,1.94777052060314e-06,2.44829099638939e-05,5.13132275887578,"IFIT2_HUMAN",24,15.2077837302886,5.79246396547962e-07,8.31766248126536e-06,0.347419022499997,"Non-significant",5.07999870665659,"IFIT2","IFIT2_HUMAN",-0.347419022499997
-0.313511849999999,13.4732310775,-11.9635385547672,5.49431329737279e-06,5.42925753617295e-05,3.96878740689769,"RN213_HUMAN",221,15.1780102242485,5.87687951499181e-07,8.42452677412687e-06,0.313511849999999,"Non-significant",5.07445448513408,"RNF213","RN213_HUMAN",-0.313511849999999
-0.428567887500002,15.13808107375,-13.244847852336,2.73007859435956e-06,3.18723441438459e-05,4.75308585201698,"PYGB_HUMAN",55,15.1713856330042,5.89585007853979e-07,8.43737186961153e-06,0.428567887500002,"Non-significant",5.07379280933048,"PYGB","PYGB_HUMAN",-0.428567887500002
-1.06463003,17.50701785,-14.873838596872,1.222583737158e-06,1.723270622158e-05,5.65245829760843,"ML12B_HUMAN;ML12A_HUMAN",16,15.1596782384602,5.92954516074926e-07,8.47120951863652e-06,1.06463003,"Up in D8C",5.07205457670972,"MYL12B;MYL12A","ML12B_HUMAN;ML12A_HUMAN",-1.06463003
0.552204369999997,13.667962195,18.9511696190781,2.24799772202298e-07,4.9216552724498e-06,7.53931650111739,"ST1A3_HUMAN;ST1A4_HUMAN",11,-15.1279663480566,6.02191128703301e-07,8.58861086944184e-06,-0.552204369999997,"Up in D3BM",5.06607707371497,"SULT1A3;SULT1A4","ST1A3_HUMAN;ST1A4_HUMAN",0.552204369999997
-0.436676025499999,9.28613877275,-14.4522965493962,1.49274886646358e-06,2.00168849176947e-05,5.42913812543011,"PGM2L_HUMAN",21,15.1223059926821,6.03856809198206e-07,8.59781933231702e-06,0.436676025499999,"Non-significant",5.06561168503922,"PGM2L1","PGM2L_HUMAN",-0.436676025499999
0.452522992499997,11.41597831375,16.1632349609648,6.85167682304522e-07,1.12578526201653e-05,6.29926863462726,"AAMP_HUMAN",15,-15.1140405563506,6.06298431421519e-07,8.61802610194263e-06,-0.452522992499997,"Non-significant",5.06459219487141,"AAMP","AAMP_HUMAN",0.452522992499997
-0.549440624999999,11.0043085825,-13.9131477683738,1.94276949378473e-06,2.44777340255777e-05,5.13420146357033,"PP4R1_HUMAN",36,15.1083255043749,6.07993176461602e-07,8.62707025540564e-06,0.549440624999999,"Up in D8C",5.06413666522736,"PPP4R1","PP4R1_HUMAN",-0.549440624999999
-1.1660392275,11.45881092375,-19.770569730832,1.66939715245807e-07,3.9305443011366e-06,7.86908301946819,"PTTG_HUMAN",5,15.1050002542118,6.08981706248233e-07,8.62707025540564e-06,1.1660392275,"Up in D8C",5.06413666522736,"PTTG1IP","PTTG_HUMAN",-1.1660392275
-0.914485931749997,8.750294208375,-15.2535822399325,1.02596436270175e-06,1.49358438915597e-05,5.84845375637152,"ZC21A_HUMAN",13,15.0705747053931,6.19322942086473e-07,8.75199844636514e-06,0.914485931749997,"Up in D8C",5.05789276810561,"ZC2HC1A","ZC21A_HUMAN",-0.914485931749997
-0.398288252499999,15.48065066375,-13.1792652529263,2.82518692729238e-06,3.26212337125308e-05,4.71470811868824,"SRBS2_HUMAN",41,15.0687486605399,6.19876980956222e-07,8.75199844636514e-06,0.398288252499999,"Non-significant",5.05789276810561,"SORBS2","SRBS2_HUMAN",-0.398288252499999
-0.750031471250004,9.163537263875,-14.2019983001947,1.68501995046404e-06,2.19182610531812e-05,5.29355054388123,"SRGP2_HUMAN",35,15.0515393783667,6.25125980517762e-07,8.81134931402042e-06,0.750031471250004,"Up in D8C",5.05495758139919,"SRGAP2","SRGP2_HUMAN",-0.750031471250004
0.3542971625,12.26545119125,13.6837116454148,2.17964233472199e-06,2.67037866851332e-05,5.00536045393674,"ESRP2_HUMAN",25,-15.0387322647649,6.29064810951211e-07,8.85206559517154e-06,-0.3542971625,"Non-significant",5.05295537654375,"ESRP2","ESRP2_HUMAN",0.3542971625
0.717669724999997,11.128748775,15.3365541446401,9.87947197546564e-07,1.45609212895909e-05,5.89064657986722,"B4GA1_HUMAN",14,-15.0315218314625,6.31294690451794e-07,8.86863824303029e-06,-0.717669724999997,"Up in D3BM",5.05214305986834,"B4GAT1","B4GA1_HUMAN",0.717669724999997
-0.464859965000002,12.1535735125,-21.8836640121018,8.16275714191134e-08,2.50195927087893e-06,8.65903411344446,"S35B2_HUMAN",11,15.0174367550648,6.35676363862677e-07,8.91533456072962e-06,0.464859965000002,"Non-significant",5.04986235465885,"SLC35B2","S35B2_HUMAN",-0.464859965000002
-0.490275144999998,11.1720110175,-14.1345802819322,1.74151326389529e-06,2.23768525935571e-05,5.25663778463634,"TNPO2_HUMAN",24,15.0113527022345,6.37579626867146e-07,8.92323816047022e-06,0.490275144999998,"Non-significant",5.0494775155764,"TNPO2","TNPO2_HUMAN",-0.490275144999998
0.229526042500002,14.53790020875,10.7086683067664,1.16877635451082e-05,9.44546106631996e-05,3.1215195803995,"DDB1_HUMAN",66,-15.0088730546699,6.38357172946202e-07,8.92323816047022e-06,-0.229526042500002,"Non-significant",5.0494775155764,"DDB1","DDB1_HUMAN",0.229526042500002
0.32724309,14.1455305825,12.2932935150948,4.56013910580269e-06,4.63659982181072e-05,4.1778649796885,"XDH_HUMAN",58,-14.9991422910174,6.41418808562181e-07,8.95119062478581e-06,-0.32724309,"Non-significant",5.04811919402669,"XDH","XDH_HUMAN",0.32724309
-0.487963202500003,11.77583551375,-14.3695405163128,1.55341843392595e-06,2.06201007552154e-05,5.38456023158531,"PAK1_HUMAN",21,14.9890091020223,6.44624672800187e-07,8.98106011079798e-06,0.487963202500003,"Non-significant",5.04667239684091,"PAK1","PAK1_HUMAN",-0.487963202500003
-0.7535007025,13.25827205125,-19.9153624048515,1.58585278835215e-07,3.81883655216479e-06,7.92590981308956,"EPDR1_HUMAN",8,14.9810245243039,6.47163505239793e-07,9.00155311166042e-06,0.7535007025,"Up in D8C",5.04568255171275,"EPDR1","EPDR1_HUMAN",-0.7535007025
0.441924330000003,13.5768636475,14.8822216007876,1.21780544166658e-06,1.72187262858546e-05,5.65683708084219,"PCNA_HUMAN",18,-14.9720079377861,6.50044047526215e-07,9.02664966592822e-06,-0.441924330000003,"Non-significant",5.04447341265344,"PCNA","PCNA_HUMAN",0.441924330000003
-0.35864568,12.5541354425,-15.0765183690964,1.11278539017811e-06,1.59789915737842e-05,5.75766251884443,"LGAT1_HUMAN",18,14.9686839213272,6.51109621175033e-07,9.02664966592822e-06,0.35864568,"Non-significant",5.04447341265344,"LPGAT1","LGAT1_HUMAN",-0.35864568
-0.419679402499998,10.86745297875,-13.6549823126597,2.21154961457082e-06,2.69380804930888e-05,4.98908254288366,"FCHO2_HUMAN",28,14.9638076283614,6.52676371136597e-07,9.03351253252935e-06,0.419679402499998,"Non-significant",5.04414334859248,"FCHO2","FCHO2_HUMAN",-0.419679402499998
0.294836759999999,11.5065945375,13.1389404997274,2.88553107210306e-06,3.31102710902323e-05,4.69102113108034,"FTO_HUMAN",26,-14.9601770810285,6.53845624730422e-07,9.03486028008644e-06,-0.294836759999999,"Non-significant",5.04407855921336,"FTO","FTO_HUMAN",0.294836759999999
0.767999410500002,9.26679313175,14.2101719679679,1.6783133161873e-06,2.18647649801279e-05,5.29801437118525,"SYTC2_HUMAN",29,-14.9510457047594,6.56796930170717e-07,9.06078776499014e-06,-0.767999410500002,"Up in D3BM",5.04283404215592,"TARS3","SYTC2_HUMAN",0.767999410500002
-0.455153702500002,12.96024358125,-13.7007325896694,2.16098523306939e-06,2.65137474956941e-05,5.01498910334456,"FAKD5_HUMAN",29,14.9325911671226,6.62807498119123e-07,9.12876536216682e-06,0.455153702500002,"Non-significant",5.03958795550578,"FASTKD5","FAKD5_HUMAN",-0.455153702500002
-1.14030837975,8.255164384875,-14.397207913272,1.53282881854259e-06,2.04757751370768e-05,5.39949114166395,"DGKQ_HUMAN",24,14.9264981959437,6.64805554421793e-07,9.14134750117666e-06,1.14030837975,"Up in D8C",5.03898978137875,"DGKQ","DGKQ_HUMAN",-1.14030837975
0.422745227500005,16.96899962375,14.6038106776456,1.3885137093695e-06,1.9075219322794e-05,5.51012063956509,"UD2B7_HUMAN",19,-14.9136321687944,6.69047038503735e-07,9.18468646180454e-06,-0.422745227500005,"Non-significant",5.03693566464204,"UGT2B7","UD2B7_HUMAN",0.422745227500005
-0.588539362500001,12.54516088875,-16.0932298033447,7.06240841726686e-07,1.14699500094687e-05,6.26546793511583,"RM13_HUMAN",13,14.9055838376077,6.71715805977939e-07,9.20632931477731e-06,0.588539362500001,"Up in D8C",5.03591349424406,"MRPL13","RM13_HUMAN",-0.588539362500001
0.892528769999998,11.9556273225,28.4261256099763,1.282295406094e-08,7.20564531864419e-07,10.6772367931507,"HMGB2_HUMAN",5,-14.8460142163009,6.91846078950649e-07,9.46683538875814e-06,-0.892528769999998,"Up in D3BM",5.02379517441696,"HMGB2","HMGB2_HUMAN",0.892528769999998
-0.375136849999999,13.1572153575,-15.2904527169468,1.00886905387335e-06,1.47891430523452e-05,5.86723059621325,"NICA_HUMAN",17,14.8292270881539,6.97641155171737e-07,9.53066012470433e-06,0.375136849999999,"Non-significant",5.02087701766307,"NCSTN","NICA_HUMAN",-0.375136849999999
-0.892357585000003,10.993594765,-14.1911026234088,1.69400741236869e-06,2.19999772586298e-05,5.28759633214285,"SSH3_HUMAN",27,14.8200943511611,7.00816838224641e-07,9.5585519893131e-06,0.892357585000003,"Up in D8C",5.01960789336003,"SSH3","SSH3_HUMAN",-0.892357585000003
