"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.634207485000001,15.087596775,-25.8317910012605,3.12944305677482e-08,6.71197850523027e-07,9.52704104539654,"C4BPA_HUMAN",37,-28.7196785382521,7.33665187791905e-09,1.6942640733967e-07,-0.634207485000001,"Up in D2BM",6.77101889820785,"C4BPA","C4BPA_HUMAN"
-1.21619272,11.654251575,-27.9099981624414,1.82444536476224e-08,4.65917516498176e-07,10.1257702293646,"SIL1_HUMAN",20,-28.6863106570829,7.39953243063964e-09,1.70213672074549e-07,-1.21619272,"Up in D2BM",6.76900555901019,"SIL1","SIL1_HUMAN"
-0.273688792500002,15.07968831125,-18.6404406524952,3.01403429063328e-07,3.38188659734387e-06,6.99303400667841,"SYAC_HUMAN",64,-28.6801912967504,7.41113034183883e-09,1.70213672074549e-07,-0.273688792500002,"Non-significant",6.76900555901019,"AARS1","SYAC_HUMAN"
0.695830822500001,11.66737103375,26.0295337713414,2.96747356694147e-08,6.51684867576699e-07,9.58611607299579,"M3K20_HUMAN",36,28.5015751133759,7.75891523643402e-09,1.77717110130169e-07,0.695830822500001,"Up in D8CM",6.75027075746541,"MAP3K20","M3K20_HUMAN"
0.8936657925,14.93020296125,26.6527381933993,2.5162730901349e-08,5.82683128482062e-07,9.76931302375404,"ANX11_HUMAN",27,28.0719253501104,8.67394085424809e-09,1.98137255990399e-07,0.8936657925,"Up in D8CM",6.70303385586088,"ANXA11","ANX11_HUMAN"
2.2114137415,8.65257340675,27.2550706201031,2.15315208014595e-08,5.21520657573283e-07,9.94221348780518,"BICC1_HUMAN",24,28.0438117959874,8.73795517311857e-09,1.99060065281666e-07,2.2114137415,"Up in D8CM",6.7010158578399,"BICC1","BICC1_HUMAN"
0.445557597499999,12.92828774375,24.7522752981516,4.21313230048728e-08,8.35235462071045e-07,9.19611511064134,"AS3MT_HUMAN",27,28.0211239306708,8.79000602154468e-09,1.99706093680863e-07,0.445557597499999,"Non-significant",6.69960868319341,"AS3MT","AS3MT_HUMAN"
-0.46745658,14.14717543,-24.5122429788074,4.50888115147157e-08,8.77721922072838e-07,9.12052328243575,"EIF3D_HUMAN",30,-28.0027680625143,8.83237573142947e-09,1.9976541625686e-07,-0.46745658,"Non-significant",6.69947969543355,"EIF3D","EIF3D_HUMAN"
1.1606757625,15.25927031125,38.9793575458933,1.76463514560277e-09,9.84687370109109e-08,12.6815826764005,"NPC2_HUMAN",7,27.9994684127872,8.84001664062272e-09,1.9976541625686e-07,1.1606757625,"Up in D8CM",6.69947969543355,"NPC2","NPC2_HUMAN"
-2.40469074575,11.203994037125,-27.180226413057,2.19484758913294e-08,5.27076077743635e-07,9.9209458917739,"CO6A1_HUMAN",24,-27.9527905471842,8.94891432762129e-09,2.01685558469304e-07,-2.40469074575,"Up in D2BM",6.69532519797778,"COL6A1","CO6A1_HUMAN"
0.5287802225,14.30591142125,30.8592592192897,9.0468077081114e-09,3.04969296931316e-07,10.9001372735232,"LGMN_HUMAN",15,27.8875901463547,9.10358033779125e-09,2.04425344443812e-07,0.5287802225,"Up in D8CM",6.68946526181643,"LGMN","LGMN_HUMAN"
-1.12597871,13.30433309,-29.8410962881998,1.14364262777645e-08,3.49266801069845e-07,10.6419293058632,"SRXN1_HUMAN",11,-27.8807819032689,9.11990466086322e-09,2.04425344443812e-07,-1.12597871,"Up in D2BM",6.68946526181643,"SRXN1","SRXN1_HUMAN"
0.333785295,13.9943417325,20.4087269757354,1.60983138901226e-07,2.1335328267271e-06,7.69730336840375,"DYN2_HUMAN",59,27.871074340582,9.14323820801012e-09,2.04425344443812e-07,0.333785295,"Non-significant",6.68946526181643,"DNM2","DYN2_HUMAN"
-0.432581900000002,13.0663568975,-22.5013729478779,8.17725655238627e-08,1.35149206823655e-06,8.45593286461402,"NAA15_HUMAN",56,-27.7735744663829,9.38138627408405e-09,2.09194986519192e-07,-0.432581900000002,"Non-significant",6.67944872780257,"NAA15","NAA15_HUMAN"
2.13342869225,9.080518901375,28.250804237185,1.67628460625601e-08,4.34803672186711e-07,10.2195237979802,"PDLI3_HUMAN",9,27.7382607772217,9.46937076119355e-09,2.1059980513483e-07,2.13342869225,"Up in D8CM",6.6765420349972,"PDLIM3","PDLI3_HUMAN"
0.359731195000002,15.35141158,21.4899841836616,1.12537904219162e-07,1.65258187223574e-06,8.09856026879308,"CKAP4_HUMAN",45,27.7272969827371,9.49687726366909e-09,2.10655732777544e-07,0.359731195000002,"Non-significant",6.67642671750188,"CKAP4","CKAP4_HUMAN"
0.805431129000002,9.621731878,27.0853512873318,2.24903291600851e-08,5.38553933211243e-07,9.89389891527115,"AJUBA_HUMAN",19,27.7089787525415,9.54303733432637e-09,2.11124046433168e-07,0.805431129000002,"Up in D8CM",6.67546229895912,"AJUBA","AJUBA_HUMAN"
0.829964162500001,12.20970487625,29.6557800115996,1.1944995733277e-08,3.55775155603505e-07,10.5939364287276,"PAWR_HUMAN",13,27.6830819057076,9.60872948319953e-09,2.11707697394885e-07,0.829964162500001,"Up in D8CM",6.67426335135541,"PAWR","PAWR_HUMAN"
0.800908087500003,14.73873639125,25.9108730792848,3.06348662803562e-08,6.63762334209278e-07,9.55072227357588,"LPP_HUMAN",31,27.6692129421874,9.64412143758907e-09,2.11707697394885e-07,0.800908087500003,"Up in D8CM",6.67426335135541,"LPP","LPP_HUMAN"
-0.4107162975,15.07772767625,-22.3198024298862,8.65073135519038e-08,1.4076643743803e-06,8.39298418629646,"SYDC_HUMAN",48,-27.6689598188035,9.6447687506983e-09,2.11707697394885e-07,-0.4107162975,"Non-significant",6.67426335135541,"DARS1","SYDC_HUMAN"
0.861049179999998,13.74044037,27.2049570111915,2.18096916159228e-08,5.26744672294022e-07,9.92798000489731,"FADS2_HUMAN",18,27.6375441411792,9.72549200808967e-09,2.12618952094916e-07,0.861049179999998,"Up in D8CM",6.67239802662646,"FADS2","FADS2_HUMAN"
-0.920955180999998,8.7536268235,-26.1202825972591,2.89635890733163e-08,6.40771895797855e-07,9.61307236831202,"ERCC5_HUMAN",31,-27.6259697970392,9.75542544852351e-09,2.12618952094916e-07,-0.920955180999998,"Up in D2BM",6.67239802662646,"ERCC5","ERCC5_HUMAN"
0.374545572499999,12.01988959375,21.9048182522572,9.8550543033406e-08,1.51308292755661e-06,8.24715044259097,"SYLM_HUMAN",42,27.61402009317,9.78643929955846e-09,2.12618952094916e-07,0.374545572499999,"Non-significant",6.67239802662646,"LARS2","SYLM_HUMAN"
-0.574820040000001,15.41776562,-25.4828821678691,3.44046564819666e-08,7.16041603670362e-07,9.42166141599179,"CGL_HUMAN",26,-27.6137346230162,9.78718156517112e-09,2.12618952094916e-07,-0.574820040000001,"Up in D2BM",6.67239802662646,"CTH","CGL_HUMAN"
-0.682668685000003,13.78418207,-27.3200828446923,2.11766623313527e-08,5.15890424251363e-07,9.96063814458182,"METK2_HUMAN",18,-27.5962442008244,9.8327813268646e-09,2.13060446797279e-07,-0.682668685000003,"Up in D2BM",6.67149716657885,"MAT2A","METK2_HUMAN"
-0.452571874999999,13.4554834375,-25.6906585596496,3.25121794445256e-08,6.88555679743484e-07,9.48459272320287,"PAI1_HUMAN",22,-27.575735534943,9.88655719552895e-09,2.13676386156701e-07,-0.452571874999999,"Non-significant",6.67024347001418,"SERPINE1","PAI1_HUMAN"
-2.2777431,13.5054405925,-30.7009410710034,9.37787218231817e-09,3.09984645587294e-07,10.860582469062,"DEF1_HUMAN",5,-27.535164639422,9.99392370927404e-09,2.15444457661051e-07,-2.2777431,"Up in D2BM",6.66666467371849,"DEFA1","DEF1_HUMAN"
-0.811064007500001,11.33771717625,-25.7283820303823,3.21814729262292e-08,6.84994028523197e-07,9.49596224413554,"XPOT_HUMAN",33,-27.5209424470614,1.00318737220138e-08,2.15710876537894e-07,-0.811064007500001,"Up in D2BM",6.66612795642133,"XPOT","XPOT_HUMAN"
0.511670824999999,10.5890406375,23.4759561139042,6.08977953500487e-08,1.0991595653224e-06,8.78525798690105,"NOTC2_HUMAN",52,27.5036810712801,1.00781530986538e-08,2.16154586433976e-07,0.511670824999999,"Up in D8CM",6.66523554503972,"NOTCH2","NOTC2_HUMAN"
0.624045375000001,10.8047263625,24.5994748454335,4.39874325510894e-08,8.64265895042266e-07,9.14808188943585,"FARP2_HUMAN",42,27.4251400843563,1.02918089637782e-08,2.20176796334229e-07,0.624045375000001,"Up in D8CM",6.65722845173569,"FARP2","FARP2_HUMAN"
0.716602327499997,12.04495692125,27.068014519534,2.25909842799215e-08,5.39431746446057e-07,9.88894594489297,"IGSF8_HUMAN",18,27.386777105251,1.03980320255646e-08,2.21886106186036e-07,0.716602327499997,"Up in D8CM",6.65386989107871,"IGSF8","IGSF8_HUMAN"
0.689359187499996,20.35997748375,24.8980123553914,4.04438341521721e-08,8.14391881039201e-07,9.24164596579571,"ACTB_HUMAN",41,27.3296759735174,1.05584495017934e-08,2.24679563604419e-07,0.689359187499996,"Up in D8CM",6.64843642832615,"ACTB","ACTB_HUMAN"
-3.16298484725,10.105103253875,-29.1683335332059,1.34106391175872e-08,3.78054438535593e-07,10.4661801211059,"COMP_HUMAN",4,-27.3142192723383,1.0602354249127e-08,2.24679563604419e-07,-3.16298484725,"Up in D2BM",6.64843642832615,"COMP","COMP_HUMAN"
-0.908473492500004,16.59633851125,-26.8500393178031,2.39013940526411e-08,5.61127008883479e-07,9.826390355743,"DHI1_HUMAN",18,-27.3094778240028,1.06158637946827e-08,2.24679563604419e-07,-0.908473492500004,"Up in D2BM",6.64843642832615,"HSD11B1","DHI1_HUMAN"
0.421425342499997,16.94243407125,22.0328889184672,9.4640868948413e-08,1.47727385993736e-06,8.29245226211266,"RADI_HUMAN",57,27.2998452624078,1.06433694700633e-08,2.24679563604419e-07,0.421425342499997,"Non-significant",6.64843642832615,"RDX","RADI_HUMAN"
0.601791860000001,15.471217395,30.3416582290069,1.01817757394137e-08,3.23857312103841e-07,10.7700135853017,"IDI1_HUMAN",14,27.2932611586089,1.0662216804101e-08,2.24679563604419e-07,0.601791860000001,"Up in D8CM",6.64843642832615,"IDI1","IDI1_HUMAN"
-3.11576640525,9.430486499875,-26.9067423588244,2.35523510515267e-08,5.56145695284399e-07,9.84271373851399,"MIME_HUMAN",10,-27.2078322495438,1.09102243778383e-08,2.29332372271319e-07,-3.11576640525,"Up in D2BM",6.63953463647603,"OGN","MIME_HUMAN"
-0.604240177499999,15.35930597875,-27.4948816643522,2.0255176412649e-08,4.99213105211166e-07,10.0099519194663,"DJB11_HUMAN",17,-27.1756078159368,1.10054687595935e-08,2.30758945707994e-07,-0.604240177499999,"Up in D2BM",6.636841453915,"DNAJB11","DJB11_HUMAN"
0.2924771325,16.27479863125,17.9966520880673,3.84195022119511e-07,4.09002602470318e-06,6.72008946876894,"SPTB2_HUMAN",209,27.1502884126142,1.10809659170419e-08,2.31689282465541e-07,0.2924771325,"Non-significant",6.63509405543631,"SPTBN1","SPTB2_HUMAN"
-0.439741612499999,14.21478057125,-22.2094048447671,8.95387163425101e-08,1.42669534981289e-06,8.35445707830327,"XDH_HUMAN",58,-27.1423314177596,1.11048131588656e-08,2.31689282465541e-07,-0.439741612499999,"Non-significant",6.63509405543631,"XDH","XDH_HUMAN"
-7.04865419975,10.258131445125,-26.4682558239108,2.64112334378066e-08,6.00054680989952e-07,9.71554742657522,"GPC3_HUMAN",12,-27.1067224895671,1.12122491080436e-08,2.32958728220762e-07,-7.04865419975,"Up in D2BM",6.63272101328143,"GPC3","GPC3_HUMAN"
-3.03122401275,10.571223378625,-26.4167223337217,2.67725176536848e-08,6.05001478023885e-07,9.70045929366146,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,-27.1038612092958,1.12209329288918e-08,2.32958728220762e-07,-3.03122401275,"Up in D2BM",6.63272101328143,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN"
0.827366351999997,9.50379848475,25.5111303238568,3.41401280708305e-08,7.12294899774827e-07,9.43024813616979,"PIEZ1_HUMAN",30,27.0906583446647,1.12611017740376e-08,2.3321824779696e-07,0.827366351999997,"Up in D8CM",6.63223747189123,"PIEZO1","PIEZ1_HUMAN"
-0.43336058,11.68487358,-24.5585725113857,4.4499993114802e-08,8.70279447713842e-07,9.13517234031171,"WDR43_HUMAN",24,-27.0462405778696,1.13974417873587e-08,2.34896350213282e-07,-0.43336058,"Non-significant",6.62912373117704,"WDR43","WDR43_HUMAN"
0.564895864999997,10.947550655,24.1640883532169,4.98092999383021e-08,9.52024011745916e-07,9.0095257722846,"PP4R1_HUMAN",36,27.0461035194156,1.13978653739747e-08,2.34896350213282e-07,0.564895864999997,"Up in D8CM",6.62912373117704,"PPP4R1","PP4R1_HUMAN"
0.6611402025,13.67073786375,24.9126349430003,4.02788176307416e-08,8.1429654480674e-07,9.24619924674286,"P4HA2_HUMAN",31,27.010270741815,1.15092234410792e-08,2.3575715102882e-07,0.6611402025,"Up in D8CM",6.62753512529157,"P4HA2","P4HA2_HUMAN"
0.795732497500001,12.48186755125,26.6165163156437,2.54024581454543e-08,5.86622793720643e-07,9.75878691672394,"ACMSD_HUMAN",18,27.0087171440634,1.15140794106815e-08,2.3575715102882e-07,0.795732497500001,"Up in D8CM",6.62753512529157,"ACMSD","ACMSD_HUMAN"
-1.0443973575,12.15059542625,-27.8027820058931,1.874105888807e-08,4.72959237627371e-07,10.096029132757,"BNIP3_HUMAN",13,-27.005691451959,1.15235432701238e-08,2.3575715102882e-07,-1.0443973575,"Up in D2BM",6.62753512529157,"BNIP3","BNIP3_HUMAN"
-0.562358142499999,12.30799138625,-23.6674133723968,5.75527465417976e-08,1.05583955106848e-06,8.84832070557846,"IPO4_HUMAN",48,-26.9591971036756,1.16700846496355e-08,2.38177102934087e-07,-0.562358142499999,"Up in D2BM",6.62309999158266,"IPO4","IPO4_HUMAN"
-0.429579260000001,16.2013585575,-23.0018142365842,7.01803668272476e-08,1.22472176889446e-06,8.62680639911613,"ERO1A_HUMAN",33,-26.8763129840358,1.19365917771985e-08,2.43027855289871e-07,-0.429579260000001,"Non-significant",6.61434394572116,"ERO1A","ERO1A_HUMAN"
-2.45334124775,9.227991701125,-27.6454002087451,1.94982192974013e-08,4.8768691530503e-07,10.0521556480486,"GTR1_HUMAN",7,-26.8302566748131,1.20876612623818e-08,2.45510594652088e-07,-2.45334124775,"Up in D2BM",6.60992976179087,"SLC2A1","GTR1_HUMAN"
-3.39602994575,9.536707399625,-26.3792075163262,2.70390691210907e-08,6.07766169657796e-07,9.68945646055999,"CLC11_HUMAN",9,-26.6420473286237,1.27279543577669e-08,2.57894055965426e-07,-3.39602994575,"Up in D2BM",6.58855866752148,"CLEC11A","CLC11_HUMAN"
0.634218212499997,13.14038801125,24.0889111741376,5.09011585298316e-08,9.70692002823417e-07,8.98534374664702,"ESYT2_HUMAN",38,26.5266938386577,1.31393697717995e-08,2.65272324562182e-07,0.634218212499997,"Up in D8CM",6.57630805690378,"ESYT2","ESYT2_HUMAN"
0.756435160000002,13.0556632275,34.9674334300689,3.77505311467188e-09,1.63205353687434e-07,11.8573090509622,"BAX_HUMAN",10,26.522381472536,1.31550399415105e-08,2.65272324562182e-07,0.756435160000002,"Up in D8CM",6.57630805690378,"BAX","BAX_HUMAN"
0.505649324999998,12.5874511025,22.8390509064262,7.37314704543856e-08,1.26833176420411e-06,8.57164812810249,"CSKP_HUMAN",47,26.4488422237452,1.34255539620777e-08,2.70081132091535e-07,0.505649324999998,"Up in D8CM",6.56850575463058,"CASK","CSKP_HUMAN"
1.13654709,11.2122471325,26.5488632745595,2.58572188014411e-08,5.93870564788411e-07,9.73908717316904,"F151A_HUMAN",14,26.3942305473262,1.36305262489412e-08,2.7355168036268e-07,1.13654709,"Up in D8CM",6.56296061311098,"FAM151A","F151A_HUMAN"
0.572298050000002,11.85182643,24.3982191749893,4.65762188495704e-08,9.02507928006962e-07,9.08434890548839,"NEMO_HUMAN",26,26.32367480003,1.39006149553874e-08,2.78309461897769e-07,0.572298050000002,"Up in D8CM",6.55547202837621,"IKBKG","NEMO_HUMAN"
0.389115335,11.7398705475,21.5493481408608,1.10403873467114e-07,1.62976225823871e-06,8.1199999988796,"NFKB2_HUMAN",40,26.286123862064,1.40468317394769e-08,2.80124684528148e-07,0.389115335,"Non-significant",6.55264861955197,"NFKB2","NFKB2_HUMAN"
0.926154375000001,10.8251336825,25.670258065194,3.26926367351284e-08,6.90642193083702e-07,9.47843703661281,"PA24C_HUMAN",19,26.2833386726482,1.40577460618586e-08,2.80124684528148e-07,0.926154375000001,"Up in D8CM",6.55264861955197,"PLA2G4C","PA24C_HUMAN"
0.469523907499999,11.36877274375,22.1437719586089,9.13982802930545e-08,1.4387661728361e-06,8.33146044555533,"LIMC1_HUMAN",55,26.2721188380998,1.41018107237444e-08,2.80340006109532e-07,0.469523907499999,"Non-significant",6.55231492153034,"LIMCH1","LIMC1_HUMAN"
-0.893352982499998,12.53725075875,-29.3623392784636,1.28040077348179e-08,3.69606099988972e-07,10.5172939563308,"GOSR2_HUMAN",11,-26.2570522215038,1.41612297689524e-08,2.80858836994116e-07,-0.893352982499998,"Up in D2BM",6.55151190685138,"GOSR2","GOSR2_HUMAN"
-2.2502193435,9.43156123075,-26.7943868380416,2.42497203444386e-08,5.66207459233444e-07,9.8103346728752,"CDO1_HUMAN",8,-26.2229739434963,1.42966762834775e-08,2.82879540829652e-07,-2.2502193435,"Up in D2BM",6.54839846161368,"CDO1","CDO1_HUMAN"
-0.323433877500001,10.90939116375,-19.3086857019639,2.36260981667562e-07,2.80880650842861e-06,7.26667866107516,"ANKH1_HUMAN",65,-26.2067175968294,1.43618053247832e-08,2.8350270979531e-07,-0.323433877500001,"Non-significant",6.54744278564753,"ANKHD1","ANKH1_HUMAN"
0.458812714999999,12.9811227325,22.1812020357068,9.03324434099752e-08,1.43122587500504e-06,8.34458371456508,"PCSK6_HUMAN",46,26.1671482633988,1.45217456997244e-08,2.85990174072376e-07,0.458812714999999,"Non-significant",6.543648887918,"PCSK6","PCSK6_HUMAN"
1.90495824825,7.983060598375,26.7551022346758,2.44990887916696e-08,5.68878290426951e-07,9.79898031614686,"LRRC1_HUMAN",9,26.1334222236033,1.4659662815302e-08,2.88033328368718e-07,1.90495824825,"Up in D8CM",6.54055725707001,"LRRC1","LRRC1_HUMAN"
0.460814472499999,12.49808812125,22.6231143700362,7.87634756087964e-08,1.31987541929731e-06,8.49785247479809,"VINEX_HUMAN",36,26.1239734307472,1.46985680019958e-08,2.88126115555402e-07,0.460814472499999,"Non-significant",6.54041737577867,"SORBS3","VINEX_HUMAN"
-0.623443840000002,15.821303725,-23.8994872931822,5.37754915791842e-08,1.00951808133841e-06,8.92406940471059,"DPYS_HUMAN",33,-26.0960259059988,1.48143282582999e-08,2.89597213389443e-07,-0.623443840000002,"Up in D2BM",6.53820562139551,"DPYS","DPYS_HUMAN"
2.1135959625,8.87816309925,25.9912448915557,2.9980743834557e-08,6.54683134148915e-07,9.57471356426023,"DAPK2_HUMAN",11,26.089302840455,1.484232959832e-08,2.89597213389443e-07,2.1135959625,"Up in D8CM",6.53820562139551,"DAPK2","DAPK2_HUMAN"
0.478499890000002,18.13568139,24.0624135920517,5.12924921474059e-08,9.75946763680552e-07,8.9768019926516,"THTR_HUMAN",24,26.0796080283984,1.48828138866118e-08,2.89716485566399e-07,0.478499890000002,"Non-significant",6.53802679169021,"TST","THTR_HUMAN"
0.455257655,13.7883187525,21.5427731031699,1.1063794774998e-07,1.63036234542759e-06,8.11762830166332,"LMO7_HUMAN",76,26.0580075170282,1.49734658942518e-08,2.90809548439282e-07,0.455257655,"Non-significant",6.53639133795601,"LMO7","LMO7_HUMAN"
0.355719802500001,12.87039196625,19.6242276997205,2.11192542788854e-07,2.60254670053692e-06,7.39264738978553,"ZO1_HUMAN",99,26.0292826047145,1.50949887133338e-08,2.92495769803887e-07,0.355719802500001,"Non-significant",6.53388041048475,"TJP1","ZO1_HUMAN"
-0.508609057499999,11.96020471875,-24.7954368261777,4.16233256903434e-08,8.31381545601669e-07,9.20962809135519,"WDR12_HUMAN",21,-26.000514771867,1.52178150881691e-08,2.94199457289397e-07,-0.508609057499999,"Up in D2BM",6.53135813275206,"WDR12","WDR12_HUMAN"
0.697670934999994,16.5746202475,27.5666653260305,1.98900721019358e-08,4.94552854711554e-07,10.0301091198643,"CATZ_HUMAN",14,25.9813977675845,1.53000632127866e-08,2.94609983108657e-07,0.697670934999994,"Up in D8CM",6.5307525408079,"CTSZ","CATZ_HUMAN"
0.523421284999998,14.283506155,23.0245390621388,6.97002572111168e-08,1.22396555840105e-06,8.63447604149164,"PLSI_HUMAN",37,25.9793382732738,1.53089539211759e-08,2.94609983108657e-07,0.523421284999998,"Up in D8CM",6.5307525408079,"PLS1","PLSI_HUMAN"
-0.746410130000001,13.6432985075,-25.5922516539828,3.33932779021412e-08,6.99372924441407e-07,9.4548527306683,"PCNA_HUMAN",18,-25.9553505273691,1.54129401278726e-08,2.95935472295759e-07,-0.746410130000001,"Up in D2BM",6.52880297502529,"PCNA","PCNA_HUMAN"
-0.29977298,15.35529411,-18.5795681538381,3.08292552387349e-07,3.43729884136635e-06,6.967626915062,"COPB_HUMAN",64,-25.9354923745224,1.54996308232197e-08,2.96923609565725e-07,-0.29977298,"Non-significant",6.52735526856611,"COPB1","COPB_HUMAN"
0.361169102499996,13.05009019375,21.9346274312948,9.76243554183751e-08,1.50159797777643e-06,8.25771849184325,"PUR8_HUMAN",29,25.9127728180374,1.55994917784985e-08,2.98158993652979e-07,0.361169102499996,"Non-significant",6.52555208608362,"ADSL","PUR8_HUMAN"
0.4469957375,12.57652831125,23.7296351997421,5.65111328263885e-08,1.0515062662111e-06,8.86870380167791,"BIN1_HUMAN",24,25.8921930588379,1.56905775583464e-08,2.99221443980321e-07,0.4469957375,"Non-significant",6.52400728557829,"BIN1","BIN1_HUMAN"
-0.544474125000004,16.3853871825,-23.4909837022637,6.06273661101139e-08,1.0991595653224e-06,8.79022669748173,"TXND5_HUMAN",30,-25.8507840189313,1.5875686871817e-08,3.02068091743895e-07,-0.544474125000004,"Up in D2BM",6.51989514798536,"TXNDC5","TXND5_HUMAN"
0.526478052499996,11.58564746375,29.4836690912687,1.24405546566544e-08,3.61591155865309e-07,10.5490805628688,"SYHM_HUMAN",14,25.8335741257645,1.59533470270549e-08,3.02862076781634e-07,0.526478052499996,"Up in D8CM",6.51875510393877,"HARS2","SYHM_HUMAN"
0.4240303025,12.00448465375,23.7531247246132,5.61235141081886e-08,1.04660420446443e-06,8.8763845348341,"IFIT3_HUMAN",23,25.8026235716114,1.60940986843982e-08,3.04303819018561e-07,0.4240303025,"Non-significant",6.51669259720384,"IFIT3","IFIT3_HUMAN"
2.590650439,7.6963024735,28.492496527292,1.57952232322496e-08,4.20690241816034e-07,10.2853001118723,"RHOQ_HUMAN",4,25.7899117903721,1.615231462895e-08,3.04303819018561e-07,2.590650439,"Up in D8CM",6.51669259720384,"RHOQ","RHOQ_HUMAN"
0.891314027499998,13.18246889125,37.540335100556,2.296530266752e-09,1.19490454434893e-07,12.3970392488231,"EPDR1_HUMAN",8,25.7767716532466,1.6212743401074e-08,3.04303819018561e-07,0.891314027499998,"Up in D8CM",6.51669259720384,"EPDR1","EPDR1_HUMAN"
-0.790134189999998,14.1985646475,-29.9408342133031,1.11729654444909e-08,3.44970423925327e-07,10.667629782207,"HNRDL_HUMAN",11,-25.7758192480618,1.62171332683777e-08,3.04303819018561e-07,-0.790134189999998,"Up in D2BM",6.51669259720384,"HNRNPDL","HNRDL_HUMAN"
0.5580258325,17.30237841625,23.668632836875,5.7532123058676e-08,1.05583955106848e-06,8.84872071069764,"GSTM1_HUMAN",28,25.7716213272064,1.6236498575305e-08,3.04303819018561e-07,0.5580258325,"Up in D8CM",6.51669259720384,"GSTM1","GSTM1_HUMAN"
0.606595755000001,15.5229705575,25.2226642972538,3.69546125127833e-08,7.56044730267597e-07,9.34209881071677,"CPPED_HUMAN",19,25.7678147710389,1.62540811577261e-08,3.04303819018561e-07,0.606595755000001,"Up in D8CM",6.51669259720384,"CPPED1","CPPED_HUMAN"
-0.967978714999997,12.37358558,-24.7742156716973,4.1872213442424e-08,8.33744443973791e-07,9.20298719919947,"A16A1_HUMAN",24,-25.7617789024674,1.62820052648441e-08,3.04303819018561e-07,-0.967978714999997,"Up in D2BM",6.51669259720384,"ALDH16A1","A16A1_HUMAN"
-0.501468182499998,16.72167706625,-21.9856543500723,9.60618630069942e-08,1.48842912368741e-06,8.27577517513646,"HYOU1_HUMAN",66,-25.7386168504314,1.63896672717975e-08,3.05638286358366e-07,-0.501468182499998,"Up in D2BM",6.51479224396845,"HYOU1","HYOU1_HUMAN"
0.34274888,15.1147846,20.143511912832,1.76253991329883e-07,2.27162827663545e-06,7.59563409750545,"PFKAL_HUMAN",43,25.5593634216946,1.72507151098931e-08,3.20985160400195e-07,0.34274888,"Non-significant",6.49351504518167,"PFKL","PFKAL_HUMAN"
-0.465347284999996,12.7333834175,-22.7690254252077,7.53219847548387e-08,1.282604059593e-06,8.54779480893066,"GLPK_HUMAN",29,-25.4783054077956,1.76568342605593e-08,3.27818184982939e-07,-0.465347284999996,"Non-significant",6.48436695857916,"GK","GLPK_HUMAN"
-0.981915712500003,12.58861768125,-27.4974858132095,2.02417983147706e-08,4.99213105211166e-07,10.0106841320791,"CNPY3_HUMAN",11,-25.4399813844119,1.78526126140884e-08,3.3062158340061e-07,-0.981915712500003,"Up in D2BM",6.48066879853886,"CNPY3","CNPY3_HUMAN"
0.4869303725,10.91149568375,22.1988608622262,8.98345268481372e-08,1.4287079750999e-06,8.35076727630508,"PP12C_HUMAN",40,25.4334392292851,1.78862785657466e-08,3.3062158340061e-07,0.4869303725,"Non-significant",6.48066879853886,"PPP1R12C","PP12C_HUMAN"
1.260751965,9.6261252175,24.7056362273085,4.26882169924891e-08,8.42667402879838e-07,9.18148624290432,"ARH37_HUMAN",20,25.3786939591269,1.81708365397701e-08,3.35146567163506e-07,1.260751965,"Up in D8CM",6.47476522463541,"ARHGEF37","ARH37_HUMAN"
0.780624392500002,17.27263212125,26.3342381330368,2.73625859740978e-08,6.13402226531038e-07,9.67624594621926,"ACS2B_HUMAN",14,25.3606994012294,1.82654877920044e-08,3.36156761132763e-07,0.780624392500002,"Up in D8CM",6.47345814934122,"ACSM2B","ACS2B_HUMAN"
0.540024760000001,14.5328378675,22.8635054426176,7.31850759781533e-08,1.26173509242474e-06,8.57996081666481,"CP8B1_HUMAN",33,25.3385724383564,1.83826426579476e-08,3.37575806021439e-07,0.540024760000001,"Up in D8CM",6.47162868671434,"CYP8B1","CP8B1_HUMAN"
1.38748264175,9.565972804125,24.8698949968303,4.07633116750872e-08,8.16137658216888e-07,9.23288288774187,"NCK2_HUMAN",16,25.272597618124,1.87370459031941e-08,3.43326279843008e-07,1.38748264175,"Up in D8CM",6.46429295231564,"NCK2","NCK2_HUMAN"
-0.396281957499999,12.11543357375,-22.2626716809735,8.80611961194647e-08,1.4243931260154e-06,8.37307049075662,"CTBL1_HUMAN",27,-25.2652033349544,1.87772470052944e-08,3.43326279843008e-07,-0.396281957499999,"Non-significant",6.46429295231564,"CTNNBL1","CTBL1_HUMAN"
0.437611582499994,14.91863059875,20.4383181573962,1.59374854322596e-07,2.11888114682202e-06,7.70856517595751,"DESP_HUMAN",222,25.2508249343715,1.88556995032047e-08,3.43563745553988e-07,0.437611582499994,"Non-significant",6.46399267119867,"DSP","DESP_HUMAN"
