"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005795","GO:0005795","Golgi stack","18/746","152/19944",0.118421052631579,3.16593763228446,5.28396052638878,1.57696332252996e-05,0.000205774482330129,0.000151825737085683,"55959/2590/27032/3105/11070/80146/5874/51172/84910/1201/283987/259230/11285/23423/126792/3996/6272/8703",18,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005766","GO:0005766","primary lysosome","18/746","155/19944",0.116129032258065,3.1046614200467,5.1852873655069,2.06245970587096e-05,0.000256608358753712,0.000189332286340663,"8876/4353/23385/6386/2896/2040/6809/8417/8673/967/79888/2512/527/5663/3614/114790/1727/566",18,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042582","GO:0042582","azurophil granule","18/746","155/19944",0.116129032258065,3.1046614200467,5.1852873655069,2.06245970587096e-05,0.000256608358753712,0.000189332286340663,"8876/4353/23385/6386/2896/2040/6809/8417/8673/967/79888/2512/527/5663/3614/114790/1727/566",18,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0016323","GO:0016323","basolateral plasma membrane","25/746","267/19944",0.0936329588014981,2.50323824441968,4.87461890925143,2.55579821670926e-05,0.000310761828622603,0.000229288117527744,"301/7037/3675/6520/8826/960/493/490/6522/8140/4363/771/483/4072/857/6513/26503/7049/27347/113235/2054/10257/5311/9194/9990",25,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0031985","GO:0031985","Golgi cisterna","15/746","116/19944",0.129310344827586,3.45705833410373,5.23168601620502,2.8076678849756e-05,0.000333800515213766,0.000246286656576807,"2590/27032/3105/11070/80146/51172/84910/283987/259230/11285/23423/126792/3996/6272/8703",15,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030133","GO:0030133","transport vesicle","35/746","451/19944",0.0776053215077605,2.07474602164983,4.55083867671862,4.06560337941341e-05,0.000468600212486094,0.000345745360909563,"10590/26509/23385/490/23673/351/8417/3105/634/127262/5874/527/537/1604/598/5663/1201/5865/10755/26503/26056/966/858/3710/633/23423/3106/5066/64418/6272/84079/10228/116843/8218/5802",35,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0031253","GO:0031253","cell projection membrane","30/746","361/19944",0.0831024930747922,2.22171061914699,4.61762863393883,4.11667476389653e-05,0.000468600212486094,0.000345745360909563,"3675/5243/6624/960/54825/1969/10672/3685/30845/10938/3688/3678/23286/8140/634/9429/6714/6584/9780/5420/113235/79574/8910/23396/59341/5311/2768/55591/324/8844",30,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005775","GO:0005775","vacuolar lumen","19/746","179/19944",0.106145251396648,2.83774918747285,4.86856542176289,4.35411093190807e-05,0.000485301947618921,0.000358068333216124,"338/3339/4969/375790/2629/4353/2331/2719/6386/2896/4758/2512/54749/6625/3614/114790/633/1727/566",19,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005901","GO:0005901","caveola","12/746","81/19944",0.148148148148148,3.96067917783735,5.26317853489737,4.54816088692197e-05,0.00049658491316393,0.00036639319712046,"26509/493/284119/8611/6714/857/1201/6513/7048/858/867/3717",12,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030670","GO:0030670","phagocytic vesicle membrane","12/746","82/19944",0.146341463414634,3.91237821225397,5.20930607700011,5.14923415113921e-05,0.000550968054171895,0.000406518485616253,"306/1755/3105/8673/10312/527/90809/80223/57192/3106/23545/245972",12,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0034358","GO:0034358","plasma lipoprotein particle","8/746","37/19944",0.216216216216216,5.78045069197884,5.73724586368978,5.43702790224556e-05,0.000559386524557957,0.000412729850878965,"338/351/3931/5360/55937/336/3990/4023",8,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:1990777","GO:1990777","lipoprotein particle","8/746","37/19944",0.216216216216216,5.78045069197884,5.73724586368978,5.43702790224556e-05,0.000559386524557957,0.000412729850878965,"338/351/3931/5360/55937/336/3990/4023",8,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042470","GO:0042470","melanosome","14/746","112/19944",0.125,3.34182305630027,4.89910216961554,7.51044272661862e-05,0.000744090159026104,0.000549008971244051,"7037/6520/10672/23385/3688/4323/6386/2040/6809/967/5874/483/6513/84079",14,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0048770","GO:0048770","pigment granule","14/746","112/19944",0.125,3.34182305630027,4.89910216961554,7.51044272661862e-05,0.000744090159026104,0.000549008971244051,"7037/6520/10672/23385/3688/4323/6386/2040/6809/967/5874/483/6513/84079",14,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0070821","GO:0070821","tertiary granule membrane","11/746","73/19944",0.150684931506849,4.02849902677293,5.10993847931788,7.99934969115261e-05,0.000778118560866663,0.000574116006542054,"102/2040/23218/634/8673/81619/23250/527/84418/140885/966",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042827","GO:0042827","platelet dense granule","6/746","21/19944",0.285714285714286,7.6384527001149,5.99978668392113,8.99542651608959e-05,0.000855414852906692,0.000631147210703412,"3959/7078/967/5874/10257/1893",6,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0001726","GO:0001726","ruffle","19/746","189/19944",0.100529100529101,2.6876037278182,4.59514823446417,9.11376572255728e-05,0.000855414852906692,0.000631147210703412,"8826/6624/1969/3685/9260/3688/6282/3678/23022/23286/6277/6714/5420/91663/79574/23396/59341/324/8844",19,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0032994","GO:0032994","protein-lipid complex","8/746","40/19944",0.2,5.34691689008043,5.4247261078191,9.80840752034831e-05,0.000904741038514887,0.000667541346666173,"338/351/3931/5360/55937/336/3990/4023",8,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042581","GO:0042581","specific granule","17/746","160/19944",0.10625,2.84054959785523,4.60773113125887,0.000106951427276942,0.000957159541967269,0.000706217074742205,"306/102/3685/4057/2040/6809/5768/634/8673/81619/4758/23250/3934/64114/10562/966/683",17,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0072562","GO:0072562","blood microparticle","16/746","145/19944",0.110344827586207,2.95002311176851,4.64556773441029,0.000108283620288178,0.000957159541967269,0.000706217074742205,"2335/2243/2244/2266/7037/3698/3959/2934/6386/2040/51129/2162/6513/3512/336/3040",16,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0002116","GO:0002116","semaphorin receptor complex","5/746","14/19944",0.357142857142857,9.54806587514362,6.30688473031328,0.000109134078616829,0.000957159541967269,0.000706217074742205,"5362/10154/8829/5361/8828",5,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0031901","GO:0031901","early endosome membrane","20/746","209/19944",0.0956937799043062,2.55833344022987,4.46428212675515,0.000119141574461271,0.00102807648930291,0.000758541433327279,"301/10938/23673/351/8417/3105/8673/55361/10079/857/5663/1201/26056/22943/3996/53373/3106/3140/9516/399979",20,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0055038","GO:0055038","recycling endosome membrane","13/746","109/19944",0.119266055045872,3.18852842069016,4.51633347923026,0.000216601937312442,0.00183939740416121,0.00135715499569199,"7037/30845/10938/23673/3105/8673/10067/10079/26056/113178/53373/3106/10228",13,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0035577","GO:0035577","azurophil granule membrane","9/746","58/19944",0.155172413793103,4.14847000092447,4.7334359357355,0.000281275952855437,0.00235129116840092,0.0017348434592235,"8876/23385/2040/8673/967/79888/527/5663/566",9,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030658","GO:0030658","transport vesicle membrane","22/746","259/19944",0.0849420849420849,2.2708913432774,4.05814217884935,0.000311256485399425,0.00256188030290296,0.00189022157125157,"10590/26509/490/23673/3105/634/127262/5874/527/537/598/5865/26503/26056/966/3710/3106/5066/10228/116843/8218/5802",22,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0044853","GO:0044853","plasma membrane raft","13/746","115/19944",0.11304347826087,3.02217041613242,4.28699454567673,0.000368821839613072,0.00298969218474233,0.00220587224648967,"26509/493/284119/8611/6714/857/1201/6513/7048/858/867/3717/8797",13,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
