"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","3/24","132/18860",0.0227272727272727,17.8598484848485,6.93849920551997,0.000609077705784976,0.0173480350597841,0.0109028727353818,"1401/283/4153",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0031640","GO:0031640","killing of cells of another organism","3/24","135/18860",0.0222222222222222,17.462962962963,6.85227181917938,0.000650261019643849,0.0173480350597841,0.0109028727353818,"731/4153/3080",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0141061","GO:0141061","disruption of cell in another organism","3/24","135/18860",0.0222222222222222,17.462962962963,6.85227181917938,0.000650261019643849,0.0173480350597841,0.0109028727353818,"731/4153/3080",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism","3/24","139/18860",0.0215827338129496,16.9604316546763,6.74152456745901,0.000707885851222349,0.0175550677935434,0.0110329884251678,"731/4153/3080",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","3/24","141/18860",0.0212765957446809,16.7198581560284,6.68786452965463,0.000737881112632237,0.0175550677935434,0.0110329884251678,"648791/863/2645",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0005979","GO:0005979","regulation of glycogen biosynthetic process","2/24","32/18860",0.0625,49.1145833333333,9.72344660731662,0.000752024323150453,0.0175550677935434,0.0110329884251678,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0010962","GO:0010962","regulation of glucan biosynthetic process","2/24","32/18860",0.0625,49.1145833333333,9.72344660731662,0.000752024323150453,0.0175550677935434,0.0110329884251678,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0051873","GO:0051873","killing by host of symbiont cells","2/24","36/18860",0.0555555555555556,43.6574074074074,9.14450833907538,0.000952229491961498,0.0215550130453103,0.0135468693274267,"4153/3080",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0006910","GO:0006910","phagocytosis, recognition","2/24","37/18860",0.0540540540540541,42.4774774774775,9.01445317824769,0.00100586124200555,0.0218836542506006,0.0137534133668257,"1401/4153",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","4/24","360/18860",0.0111111111111111,8.73148148148148,5.28687103268183,0.00102533855257165,0.0218836542506006,0.0137534133668257,"648791/863/2645/5105",4,"Upres_DEq_MS_CM_vs_BM2"
"GO:0032885","GO:0032885","regulation of polysaccharide biosynthetic process","2/24","40/18860",0.05,39.2916666666667,8.65356511662568,0.00117529493789781,0.0242697870720122,0.0152530473249031,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","3/24","167/18860",0.0179640718562874,14.1167664670659,6.07737631793267,0.00120370133543456,0.0242697870720122,0.0152530473249031,"648791/2645/5105",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0070873","GO:0070873","regulation of glycogen metabolic process","2/24","41/18860",0.0487804878048781,38.3333333333333,8.5420288799176,0.00123460764221749,0.0242697870720122,0.0152530473249031,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","2/24","42/18860",0.0476190476190476,37.4206349206349,8.43443578107389,0.00129533209227724,0.0246432480472371,0.0154877596407634,"4153/3080",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0001678","GO:0001678","intracellular glucose homeostasis","3/24","173/18860",0.0173410404624277,13.6271676300578,5.95565888051299,0.00133232125697911,0.0246432480472371,0.0154877596407634,"2645/5105/2646",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0002449","GO:0002449","lymphocyte mediated immunity","4/24","388/18860",0.0103092783505155,8.10137457044674,5.04512503187325,0.00135257452468102,0.0246432480472371,0.0154877596407634,"3122/713/731/4153",4,"Upres_DEq_MS_CM_vs_BM2"
"GO:0005978","GO:0005978","glycogen biosynthetic process","2/24","45/18860",0.0444444444444444,34.9259259259259,8.13310661298313,0.00148594208873287,0.0258139241926385,0.0162235048121141,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0009250","GO:0009250","glucan biosynthetic process","2/24","45/18860",0.0444444444444444,34.9259259259259,8.13310661298313,0.00148594208873287,0.0258139241926385,0.0162235048121141,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","4/24","402/18860",0.00995024875621891,7.81923714759536,4.9331816773562,0.00154098706751286,0.0259853166631194,0.0163312213510199,"3122/713/731/4153",4,"Upres_DEq_MS_CM_vs_BM2"
"GO:1905952","GO:1905952","regulation of lipid localization","3/24","183/18860",0.0163934426229508,12.8825136612022,5.76568508405123,0.00156538052187466,0.0259853166631194,0.0163312213510199,"1401/5244/123",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0010883","GO:0010883","regulation of lipid storage","2/24","49/18860",0.0408163265306122,32.0748299319728,7.77448211865977,0.00175964844594121,0.0273845289399601,0.0172105966423197,"1401/123",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0032881","GO:0032881","regulation of polysaccharide metabolic process","2/24","49/18860",0.0408163265306122,32.0748299319728,7.77448211865977,0.00175964844594121,0.0273845289399601,0.0172105966423197,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","2/24","49/18860",0.0408163265306122,32.0748299319728,7.77448211865977,0.00175964844594121,0.0273845289399601,0.0172105966423197,"4504/3043",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0010907","GO:0010907","positive regulation of glucose metabolic process","2/24","50/18860",0.04,31.4333333333333,7.6914945639121,0.00183154545672466,0.0279217235953739,0.0175482121095424,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","3/24","201/18860",0.0149253731343284,11.728855721393,5.45855715008447,0.00204637194343582,0.0300349315310435,0.0188763185554082,"648791/2645/5105",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","3/24","203/18860",0.0147783251231527,11.6133004926108,5.42685457634527,0.0021048701864789,0.0300349315310435,0.0188763185554082,"713/731/4153",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0006006","GO:0006006","glucose metabolic process","3/24","206/18860",0.0145631067961165,11.4441747572816,5.38012497785737,0.00219456152261067,0.0300349315310435,0.0188763185554082,"648791/2645/5105",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0019724","GO:0019724","B cell mediated immunity","3/24","206/18860",0.0145631067961165,11.4441747572816,5.38012497785737,0.00219456152261067,0.0300349315310435,0.0188763185554082,"713/731/4153",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0009749","GO:0009749","response to glucose","3/24","209/18860",0.0143540669856459,11.2799043062201,5.33435315317426,0.00228660523639612,0.0300349315310435,0.0188763185554082,"2645/5105/2646",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0006110","GO:0006110","regulation of glycolytic process","2/24","56/18860",0.0357142857142857,28.0654761904762,7.24027688510765,0.0022918220846981,0.0300349315310435,0.0188763185554082,"863/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0030811","GO:0030811","regulation of nucleotide catabolic process","2/24","56/18860",0.0357142857142857,28.0654761904762,7.24027688510765,0.0022918220846981,0.0300349315310435,0.0188763185554082,"863/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0033121","GO:0033121","regulation of purine nucleotide catabolic process","2/24","56/18860",0.0357142857142857,28.0654761904762,7.24027688510765,0.0022918220846981,0.0300349315310435,0.0188763185554082,"863/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0009746","GO:0009746","response to hexose","3/24","215/18860",0.013953488372093,10.9651162790698,5.24554983070674,0.00247783660223658,0.0319128265839781,0.0200565358366155,"2645/5105/2646",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0000271","GO:0000271","polysaccharide biosynthetic process","2/24","59/18860",0.0338983050847458,26.638418079096,7.04040052298332,0.00254038618123812,0.0321638724980487,0.0202143128783622,"648791/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0034284","GO:0034284","response to monosaccharide","3/24","222/18860",0.0135135135135135,10.6193693693694,5.14628750507538,0.00271316939430861,0.0337789589591422,0.0212293605238884,"2645/5105/2646",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0002443","GO:0002443","leukocyte mediated immunity","4/24","488/18860",0.00819672131147541,6.44125683060109,4.34711899278051,0.00311837338656026,0.0381872937665658,0.0239999056152869,"3122/713/731/4153",4,"Upres_DEq_MS_CM_vs_BM2"
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","3/24","237/18860",0.0126582278481013,9.94725738396624,4.94777443620994,0.0032629683029906,0.0393135051989351,0.024707705655922,"4504/3043/1401",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","2/24","68/18860",0.0294117647058824,23.1127450980392,6.52050488135553,0.00335871530212612,0.0398247671537812,0.0250290229698956,"863/2645",2,"Upres_DEq_MS_CM_vs_BM2"
"GO:0009743","GO:0009743","response to carbohydrate","3/24","247/18860",0.0121457489878543,9.54453441295547,4.82502203928429,0.00366494421537213,0.0427767707637966,0.0268842947377627,"2645/5105/2646",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0019318","GO:0019318","hexose metabolic process","3/24","249/18860",0.0120481927710843,9.46787148594378,4.8013093373481,0.00374881664069567,0.0430825543169179,0.027076473226725,"648791/2645/5105",3,"Upres_DEq_MS_CM_vs_BM2"
"GO:0006801","GO:0006801","superoxide metabolic process","2/24","76/18860",0.0263157894736842,20.6798245614035,6.13627181569064,0.00417611199796976,0.0472659948861122,0.0297056770509491,"4504/1401",2,"Upres_DEq_MS_CM_vs_BM2"
